Materialnummer,Lieferant OB,Vertrag OB,Vertragsposition OB,Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Beschaffungsart,Sonderbeschaffungsart,Disponent,Einkäufer,DispoGruppe,Dispolosgröße,Gesamtbestand,Gesamtwert,Preis pro Stück,Preiseinheit,Kalender,Werk OB,Werk Infosatz,Infosatznummer,Infosatztyp,WE_Bearbeitungszeit,Planlieferzeit Mat-Stamm,Warengruppe,Basiseinheit,correct,outlier_features,uuid,algorithm
23576600UB-01,704926.0,4600012552.0,10.0,42.0,0,0,F,30.0,223,223.0,Z008,Z3,0.0,0,0,1,,2100,,5300362350.0,0.0,1,56,00,ST,,,0643e02776eb4866b98e7a0b97719453,RoSAS
23224209,700409.0,4600007468.0,20.0,14.0,0,0,F,,203,203.0,Z010,Y9,10.0,285,28.5,100,E13,2000,,5300141909.0,0.0,1,14,050000000,ST,,,f2529394ad9343ccb626db6bdccb0f23,XGBOD
00350126,701806.0,,0.0,0.0,0,0,F,,208,208.0,Z011,V5,3770.0,6467,1.7153846153846153,100,E98,2800,,5300174167.0,0.0,2,4,140200000,ST,,,dafddd23f3d94baf86ff795788cfb5f7,"XGBOD, RoSAS"
00390101,700536.0,,0.0,0.0,0,0,F,,996,706.0,Z002,Z7,97100.0,205852,2.12,1,,2000,,5300009506.0,0.0,1,28,530200000,L,,,2f35ee8c98e74a618d010c638c071755,XGBOD
60054281,701230.0,,0.0,0.0,0,0,F,,276,276.0,Z012,Y7,50.0,89,1.78,100,E13,3000,,5300428523.0,0.0,1,14,080600000,ST,,,b4530594ef1341faa27653e1264ba892,RoSAS
60091824,708868.0,,0.0,0.0,0,0,F,,216,216.0,Z001,Z1,0.0,0,0,100,,2100,,5300548499.0,0.0,1,999,550100000,ST,,,17c3f24deb534e73ae55137a9d23c660,RoSAS
60008832,701528.0,5500005644.0,10.0,14.0,14,56,F,,733,733.0,Z011,Y9,20060.0,3383949,168.69137587238285,1,E14,2000,,5300355245.0,0.0,1,56,060100000,ST,,,3da36a29a68f4d3bab425d629eeec2c1,XGBOD
24016401,3000.0,,0.0,0.0,0,0,F,42.0,207,207.0,Z004,Z1,40.0,93613,2340.325,1,,2000,2000.0,5300474331.0,0.0,1,1,130300000,ST,,,6083e10245f649e69cb6f88d64e98b83,"XGBOD, RoSAS"
34071501,710155.0,,0.0,0.0,0,0,F,30.0,202,202.0,Z001,Z0,0.0,0,0,1,,2800,,5300456267.0,0.0,1,14,040000000,ST,,,9d51344d43264ab29e039d04bc6fa855,XGBOD
01553200,701056.0,,0.0,0.0,0,0,E,,260,999.0,,EX,30.0,18789,626.3,1,,2100,,5300370996.0,3.0,0,999,550100000,ST,,,5e0bf18bfb264bd1b1109790b244ba6b,"XGBOD, RoSAS"
60026566,2100.0,,0.0,0.0,0,0,F,41.0,213,213.0,Z012,EX,10.0,3554,355.4,1,,2000,3000.0,5300523290.0,0.0,0,3,550100000,ST,,,1cd21177bb46454f9d40264df2313b74,XGBOD
23010202,2100.0,,0.0,0.0,0,0,F,41.0,202,202.0,Z011,Y3,190.0,3267,17.194736842105264,1,E13,2000,2000.0,5300529197.0,0.0,1,999,060100000,ST,,,13a365ff036b49519a39d49f0e39e11d,XGBOD
00360134,701806.0,5500000642.0,10.0,4.0,4,60,F,,708,708.0,Z008,V5,43170.0,45392,1.0514709288858004,100,E98,2100,,5300174177.0,0.0,2,4,140100000,ST,,,c4c54a2b229c440bbc42d4819fb5c7d6,"XGBOD, RoSAS"
00370046,701806.0,5500006588.0,10.0,4.0,4,60,F,,708,708.0,Z008,V5,14030.0,64092,4.568210976478974,100,E98,2100,,5300377281.0,0.0,2,28,140400000,ST,,,7f4d93561a5140acb32ce5287386353f,"XGBOD, RoSAS"
00346000,708235.0,,0.0,0.0,0,0,F,,215,215.0,Z008,Y7,590.0,326,0.5525423728813559,1,E13,3000,,5300137179.0,0.0,1,42,080200000,ST,,,0a946442f3f245f3b6c8091a682b5c6a,XGBOD
00341200,705589.0,4600003111.0,10.0,21.0,0,0,F,,219,219.0,Z002,Z2,0.0,0,0,1,,2000,,5300075448.0,0.0,1,21,080200000,ST,,,e57cf59c03504cf0ac7d0eb828208420,"XGBOD, RoSAS"
34930800,700049.0,5500001054.0,10.0,14.0,14,60,F,,203,203.0,Z011,Y5,560.0,136638,243.99642857142857,1,E11,2100,,5300090418.0,0.0,1,14,070200000,ST,,,22e68ddc4bb34d36812231ff5576be6f,RoSAS
60031345,700585.0,4600010794.0,10.0,84.0,0,0,F,,203,203.0,Z010,Y5,0.0,0,0,1,E14,2100,,5300385077.0,0.0,1,84,040100000,ST,,,0a0f5291beab477e9a39049d7ca2a337,XGBOD
23514706,700020.0,5500003492.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,4610.0,125603,27.245770065075924,100,E20,2000,,5300079387.0,0.0,1,4,140400000,ST,,,9efcc98a04b2413988bc5fa1e212be86,XGBOD
00100180,706611.0,5500008945.0,10.0,14.0,14,90,F,,708,708.0,Z010,Y5,17740.0,557479,31.424971815107103,1,E11,2100,,5300091985.0,0.0,1,60,070300000,ST,,,543919cbcf3549088c9b1655b432dd21,XGBOD
00110179,708551.0,5500003858.0,10.0,14.0,14,60,F,,708,708.0,Z010,Y5,6120.0,120938,19.761111111111113,1,E11,2100,,5300149412.0,0.0,1,60,070300000,ST,,,55e9a44a3b4446d582927523bb4073a6,XGBOD
01246330,2000.0,,0.0,0.0,0,0,F,40.0,212,212.0,Z012,Z1,1620.0,55984,34.55802469135803,100,,3000,3000.0,5300222704.0,0.0,1,999,100202000,ST,,,c1bcf9c86802444daa9bb72456408280,RoSAS
34662800-02,715408.0,4600012132.0,50.0,56.0,0,0,F,,223,223.0,Z004,TB,0.0,0,0,1,,2000,,5300436668.0,0.0,1,56,010403000,ST,,,2530ea0db8f849999226851b9294b578,"XGBOD, RoSAS"
00100181,706611.0,5500008947.0,10.0,14.0,14,90,F,,708,708.0,Z010,Y5,20700.0,61004,2.9470531400966182,1,E14,2000,,5300091986.0,0.0,1,60,070300000,ST,,,890187ab88f448908174d86694c7f95e,XGBOD
00371200,706261.0,,0.0,0.0,0,0,F,,272,272.0,Z012,Y4,250.0,1369,5.476,100,E12,3000,,,,1,7,140100000,ST,,,d95ab2cafa4f4fab894b5b10d71d0298,XGBOD
00470051,703939.0,,0.0,0.0,0,0,F,,206,206.0,Z001,W2,40.0,10056,251.4,1,,2100,,5300058284.0,0.0,1,8,590200000,ST,,,beca43dee14946cc9b3da718f20aaa9b,XGBOD
00350849,700020.0,5500004175.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,1150.0,2342,2.0365217391304347,100,E20,2000,,5300134443.0,0.0,1,4,140200000,ST,,,7e6c89796e2e4f2b95f233ba135e3e04,XGBOD
00310619,700585.0,,0.0,0.0,0,0,F,41.0,992,992.0,Z003,Z6,0.0,0,0,1,,2000,,5300003085.0,0.0,2,2,050500000,ST,,,247db596d8b845d9ae2c82dc3d9849c2,XGBOD
60007817,701056.0,,0.0,0.0,0,0,F,30.0,706,706.0,Z011,Y4,0.0,0,0,1,E12,3000,,5300386533.0,3.0,0,21,550100000,ST,,,34508cf064b941919b36ba98d17d36db,XGBOD
21271500UB,704926.0,5500000069.0,20.0,42.0,42,42,F,20.0,223,223.0,Z001,Z1,0.0,0,0,1,,2000,,5300121225.0,0.0,1,42,010402000,ST,,,9e2ad2d184b04c1cbcc60b4b8051f7fb,"XGBOD, RoSAS"
00350101,700020.0,5500008145.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,930.0,3181,3.4204301075268817,100,E20,2100,,5300015220.0,0.0,1,12,140200000,ST,,,d8700c6af239414abecc87ce0361db97,XGBOD
24751503,701806.0,5500008584.0,10.0,4.0,4,60,F,,208,208.0,Z011,V4,450.0,10943,24.317777777777778,100,E98,2000,,5300176305.0,0.0,2,42,140400000,ST,,,67cc80c9ad3949eda730908a8a1dd008,"XGBOD, RoSAS"
24116900,3000.0,,0.0,0.0,0,0,F,42.0,213,213.0,Z012,TB,0.0,0,0,100,,2000,2000.0,5300529221.0,0.0,1,1,010502000,ST,,,d81ae6dc02634be99d4c56a3463a25e4,RoSAS
04008376,700985.0,,0.0,0.0,0,0,F,40.0,203,203.0,Z005,Y2,0.0,0,0,1,E13,2100,,5300189730.0,0.0,1,3,530200000,ST,,,0eb39636de9e4d2da3f315063c3d3491,XGBOD
00393422,704232.0,4600006868.0,60.0,28.0,0,0,F,,206,206.0,Z002,Z2,0.0,0,0,1,,2000,,5300063285.0,0.0,1,28,520300000,ST,,,d78f0c15b7cc4a38b0c0a20edcd66c6d,"XGBOD, RoSAS"
00230045,700020.0,,0.0,0.0,0,0,F,,208,208.0,Z011,X4,9500.0,4031,0.4243157894736842,100,E20,2800,,5300005316.0,0.0,1,4,140300000,ST,,,8b05f70e43174938a671a9123b779719,XGBOD
00111440,719499.0,,0.0,0.0,0,0,E,50.0,259,999.0,,EX,0.0,0,0,1,,2100,,5300548566.0,3.0,0,999,550100000,ST,,,a61da88e263646ecb50ea36e9c825d8b,"XGBOD, RoSAS"
34283200,2100.0,,0.0,0.0,0,0,F,41.0,213,213.0,Z012,Z9,490.0,64271,131.16530612244898,1,,3000,2700.0,5300185827.0,0.0,1,42,010401000,ST,,,a3d1e2474e6342a8956884b0b1ecd3dd,XGBOD
00350081,701806.0,5500000361.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,8570.0,3232,0.37712952158693114,100,E98,2000,,5300174044.0,0.0,2,4,140200000,ST,,,b95ff860fa8147849536fe73d4a40a24,RoSAS
01244125-02,701710.0,5500008481.0,10.0,14.0,14,50,F,,231,231.0,Z012,Y4,1760.0,72633,41.26875,100,E14,3000,,5300383474.0,0.0,1,999,100202000,ST,,,8a022a21cb9a408b819ba68584ab5fe4,RoSAS
23225070,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,1090.0,749933,688.0119266055046,1,,3000,,5300165288.0,0.0,1,63,550100000,ST,,,b8f0160c04924c52a1044e7f64f64175,XGBOD
24246310,700415.0,,0.0,0.0,0,0,F,40.0,215,215.0,Z001,Z2,0.0,0,0,1,,2100,,5300139638.0,3.0,1,84,550100000,ST,,,308634b8dd7b41e09585ffb53d49fa80,RoSAS
00380679,708235.0,,0.0,0.0,0,0,F,,215,215.0,Z008,Y7,0.0,0,0,100,E13,2100,,5300164413.0,0.0,1,42,120000000,ST,,,b4440f3fe65a40dab0843468f515c26c,"XGBOD, RoSAS"
01241101,2000.0,,0.0,0.0,0,0,F,40.0,212,212.0,Z012,Y4,10.0,95,9.5,1,E14,3000,3000.0,5300183544.0,0.0,1,999,100202000,ST,,,3d86d61c6f494db194ebd4aa54845bdc,RoSAS
00110659-02,705086.0,4600011093.0,10.0,84.0,0,0,F,,208,208.0,Z001,Y6,0.0,0,0,1,E12,3000,,5300379992.0,0.0,1,84,070600000,ST,,,c839985e1ce04699a72872dad5d46180,RoSAS
00345230,3000.0,,0.0,0.0,0,0,F,42.0,215,215.0,Z012,Y2,0.0,0,0,1,E13,2000,2000.0,5300371239.0,0.0,1,1,080100000,ST,,,15fa32593bd243c49be88bad292d9dab,RoSAS
34071801UB,700074.0,4600012301.0,10.0,28.0,0,0,F,41.0,202,202.0,Z010,Z1,0.0,0,0,1,,3000,,5300150444.0,0.0,1,28,040400000,ST,,,efe0c7e2472948fbac89955ea48e759e,"XGBOD, RoSAS"
95162331,700000.0,4600012818.0,10.0,42.0,0,0,F,,223,223.0,Z012,Z7,10.0,18771,1877.1,1,,3000,,5300509470.0,0.0,1,42,010501000,ST,,,12393248187f4f919db645140f674b43,RoSAS
00360557,702807.0,4600011277.0,10.0,56.0,0,0,F,,208,208.0,Z001,Y4,0.0,0,0,100,E11,2100,,5300167361.0,0.0,1,56,140100000,ST,,,f5ad40e2a45d483c85ba4d9162b21418,RoSAS
00360111,701806.0,5500005656.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,10260.0,293,0.028557504873294347,100,E98,3000,,5300174143.0,0.0,2,13,140100000,ST,,,f9b494a593fd44fcae9a39d5b8c990d3,RoSAS
00360068,701806.0,,0.0,0.0,0,0,F,,208,208.0,Z011,V5,1530.0,8077,5.279084967320261,100,E98,3000,,5300174116.0,0.0,2,13,140100000,ST,,,d3af38aaf4e24987a7d4e067362e5958,RoSAS
00350085,701806.0,5500006800.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,10520.0,906,0.08612167300380229,1000,E98,3000,,5300174093.0,0.0,2,13,140200000,ST,,,04dc70f87ebb4bde84e428ff26308e82,RoSAS
23266301,700020.0,5500005893.0,10.0,84.0,84,98,F,,708,708.0,Z011,X4,6070.0,67418,11.10675453047776,100,E20,2100,,5300075019.0,0.0,1,84,140400000,ST,,,0c3d5c439ee047259039ec977972645f,"XGBOD, RoSAS"
23101800UB,704926.0,5500001865.0,20.0,42.0,42,42,F,,723,723.0,Z008,Z3,0.0,0,0,1,,2000,,5300151429.0,0.0,1,42,010402000,ST,,,00cb70d32a994dc5b3184f144d1addb0,RoSAS
95153716UB,700000.0,,0.0,0.0,0,0,F,30.0,723,723.0,Z001,V3,0.0,0,0,1,E19,2100,,5300185988.0,3.0,1,42,010401000,ST,,,9630c72ab5df499597df694ed4cc3b8b,RoSAS
37233005,701710.0,5500005553.0,10.0,14.0,14,56,F,,231,231.0,Z001,Z1,10.0,13,1.3,100,,2000,,5300196137.0,0.0,1,14,100202000,ST,,,524ad665d032477daa90018d8946d758,RoSAS
01244135-02,701710.0,,0.0,0.0,0,0,F,,231,231.0,Z008,Y4,3840.0,166086,43.2515625,100,E14,2000,,5300390191.0,0.0,1,42,100202000,ST,,,b5abc5b34b1940d9a5d9fe9989bf26ab,RoSAS
00393724,2000.0,,0.0,0.0,0,0,F,40.0,206,206.0,Z001,X1,4510.0,230903,51.1980044345898,100,,2100,2100.0,5300154736.0,0.0,1,3,530300000,ST,,,b1361dca09c541468be0b945923449ff,RoSAS
60015572,708673.0,,0.0,0.0,0,0,F,,211,211.0,Z010,Z2,0.0,0,0,1,,2000,,5300454296.0,3.0,1,42,00,ST,,,3d0d24ea9b7e457fbdf355d53b2bfa20,RoSAS
00370547,700020.0,,0.0,0.0,0,0,F,,208,208.0,Z011,X6,8570.0,4752,0.5544924154025671,1000,E20,2800,,5300004282.0,0.0,1,4,140300000,ST,,,608efef928294ad4abb3c46f87475ded,XGBOD
60065161,708094.0,4600012748.0,10.0,42.0,0,0,F,,211,211.0,Z001,Y3,40.0,4764,119.1,1,E15,2100,,5300453178.0,0.0,1,35,010202000,ST,,,516147f2bd584b6982126d3f3f16e7d6,RoSAS
23010205,701806.0,5500003519.0,10.0,4.0,4,60,F,,708,708.0,Z008,V5,65330.0,151691,2.321919485688045,100,E98,2000,,5300377274.0,0.0,2,4,140100000,ST,,,38589564a73548459ec90492ab780ed4,"XGBOD, RoSAS"
00360186,700020.0,5500001608.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,790.0,9585,12.132911392405063,1,E20,2000,,5300017481.0,0.0,1,4,140100000,ST,,,cb66065ab51148ca9b3571b2599eada9,XGBOD
60084808,702225.0,,0.0,0.0,0,0,F,,216,216.0,Z001,Z1,0.0,0,0,1,,2100,,5300499878.0,0.0,1,999,010401000,ST,,,31f9e42c9308487eab2bce257a1daab4,RoSAS
01563700,701056.0,,0.0,0.0,0,0,F,,998,998.0,Z001,Z1,0.0,0,0,1,,2100,,5300370989.0,3.0,1,999,550100000,ST,,,9ba71d6a9f4c489a8133dbe3c836fbfb,RoSAS
00370539,700020.0,5500002228.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,2790.0,2839,1.017562724014337,100,E20,2100,,5300004222.0,0.0,1,4,140100000,ST,,,c26d49404ee24656a98df38701f9a0d6,XGBOD
00330198,700847.0,5500004610.0,10.0,14.0,14,252,F,,203,203.0,Z008,Y9,7930.0,845597,106.63266078184111,1,E13,2100,,5300058589.0,0.0,1,14,050300000,ST,,,6eda688b17314028ba774a8688d7f603,"XGBOD, RoSAS"
60021997,2100.0,,0.0,0.0,0,0,F,41.0,202,202.0,Z012,Z7,0.0,0,0,100,,3000,2000.0,5300373300.0,0.0,1,112,050400000,ST,,,0c4e1cbee235460989208960de7579c5,XGBOD
60029228,702225.0,,0.0,0.0,0,0,F,30.0,212,212.0,Z001,Z3,0.0,0,0,1,,2000,,5300380736.0,3.0,1,56,550100000,ST,,,1b45bef9c2cf4dd799c89c6379fd60b6,RoSAS
31017900,700000.0,4600012657.0,10.0,42.0,0,0,F,,223,223.0,Z001,V2,240.0,31200,130.0,1,E19,2100,,5300067866.0,0.0,1,14,010401000,ST,,,d39576f4f81c437ba69412d2f5ed2091,RoSAS
00360254,701806.0,5500003438.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,320.0,1784,5.575,100,E98,2100,,5300385780.0,0.0,2,4,140100000,ST,,,6292496978f948aa902d9b1bea97a0f7,RoSAS
00110172,3000.0,,0.0,0.0,0,0,F,42.0,212,212.0,Z012,Z2,0.0,0,0,1,,2000,2000.0,5300360457.0,0.0,1,1,070600000,ST,,,99df0ef7945441cdbe0528e27adb2dc6,"XGBOD, RoSAS"
60022319,700020.0,5500007461.0,10.0,4.0,4,60,F,,208,208.0,Z011,X4,60600.0,29028,0.479009900990099,100,E20,2000,,5300374607.0,0.0,1,70,140100000,ST,,,98bb84639a004c15a54bdaf78a5da0c9,"XGBOD, RoSAS"
34060846,700020.0,5500003522.0,10.0,4.0,4,60,F,,708,708.0,Z011,X6,2070.0,144978,70.03768115942029,1,E20,2000,,5300045485.0,0.0,1,4,140100000,ST,,,f9be57c13a2f41cb9c86020b56283e5d,XGBOD
24886712,708094.0,4600012747.0,10.0,21.0,0,0,F,,211,211.0,Z001,Y3,2530.0,43379,17.14584980237154,100,E15,2100,,5300429464.0,0.0,1,35,060100000,ST,,,13b64ee4952842eeb9abbaf4bcc85368,RoSAS
23646101,2000.0,,0.0,0.0,0,0,F,40.0,231,231.0,Z012,Z9,0.0,0,0,1,,3000,3000.0,5300235785.0,0.0,1,42,100100000,ST,,,60213665246145c991c11a363684cfb3,RoSAS
00360441,701806.0,5500006849.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,7840.0,5347,0.682015306122449,100,E98,2100,,5300174098.0,0.0,2,14,140100000,ST,,,0d8babdd61414b6f9a5200587ff6fed1,RoSAS
01559001,700000.0,,0.0,0.0,0,0,F,20.0,723,723.0,Z001,X3,120.0,31044,258.7,100,E20,2000,,5300061966.0,0.0,1,21,010502000,ST,,,a5992c546be8483abae9d27c514cb671,XGBOD
00370450,700020.0,5500001731.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,1520.0,678,0.44605263157894737,100,E20,2000,,5300003735.0,0.0,1,4,140300000,ST,,,7215eee8ae7b42798b8dc9c508b7bdf4,XGBOD
01503228,2000.0,,0.0,0.0,0,0,F,40.0,202,202.0,Z008,Z6,1870.0,125165,66.93315508021391,100,,2100,2100.0,5300183555.0,0.0,1,3,040300000,ST,,,55db7715caef40d393ef7f47faaafdf6,XGBOD
60014916,701710.0,5500004468.0,20.0,14.0,14,42,F,,731,731.0,Z008,Y6,11290.0,492232,43.598937112488926,100,E14,2000,,5300370287.0,0.0,1,14,100202000,ST,,,e6e842ac111d4a019d99bfd55c8c886d,RoSAS
60013191,2000.0,,0.0,0.0,0,0,F,40.0,216,216.0,Z012,Z1,0.0,0,0,1,,3000,3000.0,5300360074.0,0.0,1,999,070600000,ST,,,62f7bb300ffd45de9eda21d9cf7051b4,RoSAS
00170153,700585.0,5500006383.0,10.0,14.0,14,182,F,,203,203.0,Z010,Y5,2090.0,27187,13.008133971291866,1,E14,2000,,5300016996.0,0.0,1,14,060200000,ST,,,91831d44317b4c91b52774d239ffd119,XGBOD
24421402UB,700585.0,5500008012.0,10.0,14.0,14,182,F,,203,203.0,Z010,Y5,0.0,0,0,1,E14,2100,,5300148126.0,0.0,1,120,030201000,ST,,,22a035dbf3e342d7af1aeb5b39d2a09e,XGBOD
00346002,708235.0,5500006613.0,10.0,14.0,14,42,F,,715,715.0,Z008,Y7,1430.0,24971,17.462237762237763,1,E13,3000,,5300137132.0,0.0,1,42,080200000,ST,,,9c17c7600f74435ab3416e6cdf7e94ed,RoSAS
34221702,700020.0,5500004226.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,690.0,1361,1.972463768115942,1,E20,2000,,5300050640.0,0.0,1,4,140400000,ST,,,045d7cc0aa9a44008c5cf6d995e6a31c,XGBOD
00350044,700020.0,5500002170.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,4240.0,33434,7.885377358490566,1,E20,2100,,5300014751.0,0.0,1,4,140200000,ST,,,67dc03744d284179983b0a300761bc20,XGBOD
95194183,2000.0,,0.0,0.0,0,0,F,40.0,216,216.0,Z012,Z1,0.0,0,0,100,,3000,3000.0,5300314058.0,0.0,1,999,010102000,ST,,,6c3c5cc63cab48bb9ac1d2796844ae94,RoSAS
31082502,700020.0,5500002641.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,1570.0,5283,3.364968152866242,1,E20,2100,,5300059929.0,0.0,1,4,140400000,ST,,,2e13199e09e34027969d1c3ff66b2ccf,XGBOD
00110668,708551.0,5500003853.0,10.0,14.0,14,60,F,,708,708.0,Z010,Y5,1720.0,201768,117.30697674418604,1,E11,2100,,5300172298.0,0.0,1,60,070300000,ST,,,89300c5ec2424e53909241749369bd57,XGBOD
00350005,701806.0,,0.0,0.0,0,0,F,,208,208.0,Z011,V5,6480.0,162,0.025,100,E98,2100,,5300376816.0,0.0,2,14,140200000,ST,,,c8921b885e9c4f229f1bddfe7789f230,RoSAS
21291300,715408.0,4600011440.0,20.0,42.0,0,0,F,30.0,223,223.0,Z004,TB,0.0,0,0,1,,2000,,5300435757.0,0.0,1,56,010403000,ST,,,e9a62ab0ec204837aa9d689478226d12,RoSAS
00360654,700020.0,5500001682.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,2360.0,3392,1.4372881355932203,100,E20,2000,,5300074096.0,0.0,1,4,140100000,ST,,,ad2e6f2da81f4b12a50ace142061b3fe,XGBOD
24041570,701306.0,4600012751.0,10.0,42.0,0,0,F,,202,202.0,Z001,Y9,3250.0,643088,197.87323076923076,1,E13,2000,,5300425305.0,0.0,1,182,030202000,ST,,,0cd6a8a584a94aedb77b1201232ec791,XGBOD
34391402,700348.0,,0.0,0.0,0,0,F,,999,999.0,Z001,Z1,0.0,0,0,1,,2100,,5300075590.0,3.0,1,42,060100000,ST,,,05d40c8f1ea4400eb23a078fda535c29,RoSAS
00360090,700020.0,5500002358.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,3460.0,50169,14.499710982658959,1,E20,2100,,5300016446.0,0.0,1,4,140100000,ST,,,43b70b4d62f54d9e943feaab2f6fed35,XGBOD
60031286,702225.0,5500007074.0,10.0,42.0,42,112,F,30.0,213,213.0,Z008,TB,20.0,416736,20836.8,1,,2100,,5300389520.0,3.0,1,42,010403000,ST,,,22e23e7f4c33472bbdddb9952afda12f,"XGBOD, RoSAS"
00360311,701806.0,5500000391.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,2230.0,7662,3.4358744394618834,100,E98,2000,,5300174080.0,0.0,2,4,140100000,ST,,,ba0708f9ae4545e8ba9f61dd769503e4,RoSAS
00345192,711970.0,,0.0,0.0,0,0,F,30.0,215,215.0,Z001,Y2,0.0,0,0,1,E13,2000,,,,1,84,080900000,ST,,,42659665c2314293912944d6f9a78005,XGBOD
23701801UB,2000.0,,0.0,0.0,0,0,F,40.0,218,218.0,Z012,Z1,0.0,0,0,1,,3000,3000.0,5300236666.0,0.0,1,999,010200000,ST,,,7b32e1f27af740e19b9ab8bbb275bdc6,RoSAS
00230182,712009.0,5500003579.0,20.0,14.0,14,112,F,,715,715.0,Z008,Y9,4950.0,17325,3.5,100,E13,2100,,5300194602.0,0.0,1,14,090400000,ST,,,37b1dd2d287a4443a691c749d66b44c5,XGBOD
24041571,701306.0,4600012507.0,10.0,42.0,0,0,F,,202,202.0,Z001,Y9,2040.0,701952,344.09411764705885,1,E13,2100,,5300425304.0,0.0,1,182,030202000,ST,,,606caecb5ae84fcc8ebe338583c45e26,XGBOD
04000906,3000.0,,0.0,0.0,0,0,F,42.0,206,206.0,Z001,Y4,170.0,878,5.1647058823529415,100,E11,2000,2000.0,5300323088.0,0.0,1,42,130000000,ST,,,27cfb20e3d68425482e905d462579f93,RoSAS
00393420,704232.0,4600008746.0,10.0,28.0,0,0,F,,206,206.0,Z002,Z2,0.0,0,0,1,,3000,,5300063283.0,0.0,1,28,520300000,ST,,,aafdecda618a4957be8c58ca93181926,"XGBOD, RoSAS"
00385797,703870.0,5500004662.0,10.0,40.0,40,70,F,,707,707.0,Z001,Z3,690.0,484577,702.2855072463768,1,,2100,,5300123079.0,0.0,1,98,040300000,ST,,,536e5fd3e553431d982c6800401cc477,"XGBOD, RoSAS"
00345273,2000.0,,0.0,0.0,0,0,F,40.0,231,231.0,Z012,Z9,0.0,0,0,100,,3000,3000.0,5300210703.0,0.0,1,35,100201000,ST,,,f71d973b2e984800b46ee98fd91c7f4c,RoSAS
00200166,702324.0,5500004758.0,10.0,14.0,14,140,F,,731,731.0,Z008,Y5,64400.0,481412,7.475341614906832,100,E14,2000,,5300072232.0,0.0,1,14,100201000,ST,,,7a97f7c064fa484dbc86b23744ef19ca,"XGBOD, RoSAS"
95163144,706382.0,5500000223.0,20.0,14.0,14,91,F,,733,733.0,Z008,Y9,70.0,154675,2209.6428571428573,1,E13,2100,,5300137479.0,0.0,1,14,110400000,ST,,,87a26e9cc81e40e292c035cd951351fd,XGBOD
00160062,2100.0,,0.0,0.0,0,0,F,41.0,233,233.0,Z001,Y5,60.0,12351,205.85,1,E11,2000,2000.0,5300196911.0,0.0,1,168,110500000,ST,,,2b10b2b3900b426dba6c5e0dc43f61e2,XGBOD
00200212,700020.0,5500007472.0,10.0,4.0,4,60,F,,208,208.0,Z011,X4,590.0,1549,2.6254237288135593,100,E20,2100,,5300383856.0,0.0,1,14,100202000,ST,,,2cc5e610afb3415e9232f2e32ca3899b,"XGBOD, RoSAS"
00381144,701806.0,5500006903.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,1600.0,14552,9.095,100,E98,2000,,5300380386.0,0.0,2,14,140100000,ST,,,7ae4762e17774b9da3ed270e121b37d5,RoSAS
00360835,700020.0,5500004198.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,120.0,2505,20.875,100,E20,2000,,5300110835.0,0.0,1,4,140100000,ST,,,87146bdd2b1343199cabf099776a5b00,XGBOD
60030178,704926.0,5500005303.0,10.0,42.0,42,42,F,,723,723.0,Z005,Y9,60.0,861577,14359.616666666667,1,E13,2100,,5300425850.0,0.0,1,42,010402000,ST,,,316ee0ce80944130aa4ff18dd22eb5a1,"XGBOD, RoSAS"
60072610,708868.0,,0.0,0.0,0,0,F,,216,216.0,Z001,Z1,2650.0,38591,14.562641509433963,1,,2000,,5300491995.0,0.0,1,42,100202000,ST,,,3e9b6af397044154a5402e84e7447bd7,RoSAS
24774245,2000.0,,0.0,0.0,0,0,F,40.0,216,216.0,Z012,Z1,0.0,0,0,100,,3000,3000.0,5300180995.0,0.0,1,999,010401000,ST,,,9a93dda3af1a4e53ae5984b9cdf051cc,RoSAS
00393411,704232.0,4600002775.0,10.0,28.0,0,0,F,40.0,206,206.0,Z001,Z1,0.0,0,0,1,,2100,,5300063274.0,0.0,1,3,520300000,ST,,,4e1148fbcbc64e00946b8c87ff9d3a83,"XGBOD, RoSAS"
