Materialnummer,Lieferant OB,Vertrag OB,Vertragsposition OB,Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Beschaffungsart,Sonderbeschaffungsart,Disponent,Einkäufer,DispoGruppe,Dispolosgröße,Gesamtbestand,Gesamtwert,Preis pro Stück,Preiseinheit,Kalender,Werk OB,Werk Infosatz,Infosatznummer,Infosatztyp,WE_Bearbeitungszeit,Planlieferzeit Mat-Stamm,Warengruppe,Basiseinheit,uuid,algorithm,correct
00110901,702584.0,5500002102.0,20.0,28.0,28,84,F,10.0,203,203.0,Z010,Y9,0.0,0,0.0,1,E13,2000,,5300136806.0,2.0,1,28,70700000,ST,02c9f2caeac54a12a2ac51e7c32360ab,XGBOD,1
00290440,702465.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z012,Y2,30.0,144178,4805.933333333333,1,E11,2000,,5300108830.0,0.0,1,1,131100000,ST,969def6bdf704e6bbeb170cd2d338d2d,"XGBOD, RoSAS",1
00200233,700985.0,4600011847.0,10.0,56.0,0,0,F,40.0,203,203.0,Z005,Y2,140.0,858,6.128571428571429,100,E13,3000,,5300079458.0,0.0,1,63,100400000,ST,3d34f71121a841e7bca37c86b279a70d,"XGBOD, RoSAS",1
23113700UB,700119.0,4600007227.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2000,,5300086234.0,0.0,1,42,10403000,ST,e0b0076487944f45bd7f26928fd015db,RoSAS,1
60069801,704276.0,,0.0,42.0,0,0,F,30.0,228,228.0,Z001,Y2,0.0,0,0.0,1,E14,2100,,5300456312.0,3.0,1,42,40000000,ST,2284323bef914853829f0b43b14eeb5d,XGBOD,1
28180513,2100.0,,0.0,0.0,0,0,F,41.0,228,228.0,Z010,Z7,0.0,0,0.0,100,,2000,2000.0,5300198875.0,0.0,0,3,60100000,ST,d9bcb715bace4adcb1cc999e3be39067,XGBOD,1
60093283,2100.0,,0.0,0.0,0,0,F,41.0,228,228.0,Z001,Y8,0.0,0,0.0,1,,2000,2000.0,5300530231.0,0.0,1,3,10401000,ST,2cf7349331db47bf85f1d2a9e3e0ff18,"XGBOD, RoSAS",1
28147000,3000.0,,0.0,0.0,0,0,F,42.0,228,228.0,Z001,Z1,0.0,0,0.0,100,,2000,2000.0,5300417151.0,0.0,1,1,10401000,ST,876021162d154012af6480bf4e3c523c,RoSAS,1
23474500UB,708618.0,5500003323.0,20.0,15.0,14,56,F,,228,228.0,Z008,Z3,0.0,0,0.0,1,,2000,,5300143327.0,0.0,1,56,10403000,ST,e6dcef9e7762450c8d885b662a1522d6,RoSAS,1
23278200UB,700722.0,5500008680.0,10.0,28.0,28,70,F,,228,228.0,Z001,Y6,0.0,0,0.0,1,E15,2000,,5300023951.0,0.0,1,56,10401000,ST,466c482f0a524e408c3bd0cacb0ac02a,"XGBOD, RoSAS",1
24354000UB,700119.0,4600007995.0,10.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2100,,5300093347.0,0.0,1,42,10402000,ST,34f8bdf38c314c91be909ba84135ec54,RoSAS,1
24354000UB,700119.0,4600007995.0,10.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2100,,5300093347.0,3.0,1,42,10402000,ST,9ea178bff89149c4beae348170e0a8be,"XGBOD, RoSAS",1
23113600UB,700119.0,4600007226.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2100,,5300086235.0,3.0,1,42,10403000,ST,d7bb7eb6035a48c3bd076931bbb3f9e6,"XGBOD, RoSAS",1
23100700UB,700119.0,4600007224.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2100,,5300064465.0,0.0,1,42,10403000,ST,2c36a2251ed64b7ead64fdc11b63f6c3,RoSAS,1
24359100UB,700119.0,4600008716.0,10.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2000,,5300110553.0,0.0,1,42,10403000,ST,abd5dd55c3ee47229630822dc3f8bf8f,RoSAS,1
60017645,3000.0,,0.0,0.0,0,0,F,42.0,228,228.0,Z012,X4,10.0,2874,287.4,1,,2000,2000.0,5300529258.0,0.0,1,1,10501000,ST,5e168ad805334edb8a1c32288c27076d,RoSAS,1
23113700UB,700119.0,4600007227.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2000,,5300086234.0,3.0,1,42,10403000,ST,f3a3b5b6ddd74a71aad7b008373c2936,"XGBOD, RoSAS",1
23100800UB,700119.0,4600007225.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2100,,5300064466.0,3.0,1,42,10403000,ST,0e9b84e0dd824ad182258d3816c30286,"XGBOD, RoSAS",1
60033755,704276.0,,0.0,42.0,0,0,F,,228,228.0,Z001,Y8,0.0,0,0.0,1,E11,2000,,5300389565.0,0.0,1,42,10401000,ST,401edcddcb144cbcbeee11bd5c28d9e4,RoSAS,1
23117200UB,716069.0,4600012307.0,30.0,56.0,0,0,F,,228,228.0,Z008,Y9,0.0,0,0.0,1,E15,2100,,5300507745.0,0.0,1,56,10403000,ST,5326e6836c7547059bd39fd7048fec91,"XGBOD, RoSAS",1
23100800UB,700119.0,4600007225.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2000,,5300064466.0,3.0,1,42,10403000,ST,39ac78a59d05404f8a867699c1def8cc,"XGBOD, RoSAS",1
23117100UB,716069.0,4600012307.0,20.0,56.0,0,0,F,,228,228.0,Z008,Y9,0.0,0,0.0,1,E15,2100,,5300507746.0,0.0,1,56,10403000,ST,13551693bdec4ba6b0020ec501c01d44,RoSAS,1
23100700UB,700119.0,4600007224.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2000,,5300064465.0,0.0,1,42,10403000,ST,0c703638440f4e7ead6be29eb674a44c,RoSAS,1
60069784,704276.0,,0.0,24.0,0,0,F,30.0,228,228.0,Z001,Y2,0.0,0,0.0,1,E14,2100,,5300455536.0,3.0,1,42,40000000,ST,a633813806a64f798efde9f783e4fec1,XGBOD,1
23465000,2000.0,,0.0,0.0,0,0,F,40.0,228,228.0,Z001,Z1,0.0,0,0.0,1,,2100,,5300062494.0,3.0,1,3,140100000,ST,6cca73134c2d4fe69ad539fe089f93f5,RoSAS,1
23064101,3000.0,,0.0,0.0,0,0,F,42.0,228,228.0,Z001,Z1,0.0,0,0.0,1,,2100,,5300040290.0,0.0,1,3,60100000,ST,7cd3d98cceb74fd3aacea2f1aee9d094,RoSAS,1
24359100UB,700119.0,4600008716.0,10.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2100,,5300110553.0,0.0,1,42,10403000,ST,a256752c16854f8cb63f55e57d9f5c24,RoSAS,1
60069789,2100.0,,0.0,0.0,0,0,F,41.0,228,228.0,Z001,Y2,0.0,0,0.0,1,,2000,,5300455535.0,3.0,1,3,10401000,ST,9782ee3f87594281a8d73ab0acca20f4,XGBOD,1
23117300UB,716069.0,4600012307.0,40.0,56.0,0,0,F,,228,228.0,Z008,Y9,0.0,0,0.0,1,E15,2100,,5300507748.0,0.0,1,56,10403000,ST,175a9e98b4c6403d9d206fdce8309716,"XGBOD, RoSAS",1
33643200,2000.0,,0.0,0.0,0,0,F,40.0,228,228.0,Z001,Z1,0.0,0,0.0,1,,2100,,5300095910.0,3.0,1,3,10401000,ST,f8bc95015cb346259e9828c63bd80e71,RoSAS,1
24145403,3000.0,,0.0,0.0,0,0,F,42.0,228,228.0,Z001,Z1,0.0,0,0.0,100,,2100,2100.0,5300530225.0,0.0,1,3,60200000,ST,3b81c7449291492192111b034dd47820,RoSAS,1
24359100UB,700119.0,4600008716.0,10.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2100,,5300110553.0,3.0,1,42,10403000,ST,48565f9c65e34dd3a8f03de33e18be65,"XGBOD, RoSAS",1
23113600UB,700119.0,4600007226.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2000,,5300086235.0,3.0,1,42,10403000,ST,215f74eadf6c466ea6f04b5ea3ff1ef4,"XGBOD, RoSAS",1
24353500UB,700119.0,4600009898.0,20.0,42.0,0,0,F,30.0,228,228.0,Z008,Y9,0.0,0,0.0,1,E15,2100,,5300093604.0,3.0,1,42,10403000,ST,0afec334aa0a4dc48ca3e9620f107b73,"XGBOD, RoSAS",1
28147100,3000.0,,0.0,0.0,0,0,F,42.0,228,228.0,Z001,Z1,0.0,0,0.0,100,,2000,2000.0,5300529235.0,0.0,1,1,10401000,ST,d58667b872054f0c8da470a2cc53121e,RoSAS,1
23064101,3000.0,,0.0,0.0,0,0,F,42.0,228,228.0,Z012,Z1,0.0,0,0.0,1,,2000,2000.0,5300467579.0,0.0,1,1,60100000,ST,d59f7a1c318f400083c733e250177389,RoSAS,1
24376600UB,700119.0,4600007994.0,10.0,42.0,0,0,F,30.0,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2100,,5300139064.0,3.0,1,42,10403000,ST,2116ac5e843a47fbb891364f79ef8862,"XGBOD, RoSAS",1
33652403,2000.0,,0.0,0.0,0,0,F,40.0,228,228.0,Z001,Z1,0.0,0,0.0,1,,2100,,5300070996.0,3.0,1,3,60100000,ST,93a32488b2ac4f90abd45f04e566f0e5,RoSAS,1
23117300UB,716069.0,4600012307.0,40.0,56.0,0,0,F,,228,228.0,Z008,Y9,0.0,0,0.0,1,E15,2000,,5300507748.0,0.0,1,56,10403000,ST,75c2f138131b4e39b8ec4d7c8faee34a,"XGBOD, RoSAS",1
60069784,2100.0,,0.0,0.0,0,0,F,41.0,228,228.0,Z001,Y2,0.0,0,0.0,1,,2000,,5300455536.0,3.0,1,3,40000000,ST,0d4bc2bb403e4caca7532eabc67ac7b1,XGBOD,1
23117100UB,716069.0,4600012307.0,20.0,56.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2000,,5300507746.0,0.0,1,56,10403000,ST,17c715e57ae748d99103faad523f3135,RoSAS,1
23113700UB,700119.0,4600007227.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2100,,5300086234.0,3.0,1,42,10403000,ST,ee1835a1e0814cf898782d9d8c3a22a2,"XGBOD, RoSAS",1
23907500UB,2000.0,,0.0,0.0,0,0,F,40.0,228,228.0,Z001,Z1,0.0,0,0.0,1,,2100,,5300549305.0,3.0,1,3,10401000,ST,83826cb1b038486486ba063c14fc3212,RoSAS,1
23064302,3000.0,,0.0,0.0,0,0,F,42.0,228,228.0,Z001,Z4,0.0,0,0.0,1,,2100,2100.0,5300530224.0,0.0,1,3,60100000,ST,6adc311914b64423a18c7bbe1fc1f796,RoSAS,1
23113600UB,700119.0,4600007226.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2100,,5300086235.0,0.0,1,42,10403000,ST,3a59455fd2924eb8a5dfdba6ede40d67,RoSAS,1
24393500UB,700119.0,4600008717.0,10.0,42.0,0,0,F,30.0,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2100,,5300112080.0,3.0,1,42,10403000,ST,555807d8532c48889a512634c4a19c12,"XGBOD, RoSAS",1
23100800UB,700119.0,4600007225.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2000,,5300064466.0,0.0,1,42,10403000,ST,20d97d9921664e2eaa86b5e97c135c6c,RoSAS,1
23113700UB,700119.0,4600007227.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2100,,5300086234.0,0.0,1,42,10403000,ST,c960b1068436452396cd89baf142e2c9,RoSAS,1
23907600UB,2000.0,,0.0,0.0,0,0,F,40.0,228,228.0,Z001,Z1,0.0,0,0.0,1,,2100,,5300549304.0,3.0,1,3,10401000,ST,e198ed050b0e4e5f9c7d9ec270a66f5d,RoSAS,1
23117000UB,716069.0,4600012307.0,10.0,56.0,0,0,F,,228,228.0,Z008,Y9,0.0,0,0.0,1,E15,2100,,5300507747.0,0.0,1,56,10403000,ST,5d8b03a2274a4c1b9450a2041d53becf,RoSAS,1
34446300UB,2100.0,,0.0,0.0,0,0,F,41.0,228,228.0,Z001,Y9,0.0,0,0.0,1,,2000,2901.0,5300199479.0,0.0,1,28,10402000,ST,afd2700888364614a7b770653823b086,XGBOD,1
60039416,2000.0,,0.0,0.0,0,0,F,40.0,228,228.0,Z004,Z1,0.0,0,0.0,1,,2800,3000.0,5300542498.0,0.0,0,3,70500000,ST,07f7f1fef10841729c67ee43fdb652cd,XGBOD,1
60069801,2100.0,,0.0,0.0,0,0,F,41.0,228,228.0,Z009,Y2,0.0,0,0.0,1,,2000,2000.0,5300448055.0,0.0,1,3,40000000,ST,0a10d62e70b943c9b7abec80cac42885,XGBOD,1
24940600UB,700119.0,4600009907.0,10.0,42.0,0,0,F,,228,228.0,Z008,Y9,0.0,0,0.0,1,E15,2000,,5300191448.0,0.0,1,42,10403000,ST,70f9354350f742cab19c5af27d0ea4e2,RoSAS,1
23474500UB,708618.0,5500000200.0,20.0,15.0,14,56,F,,228,228.0,Z008,Z3,0.0,0,0.0,1,,2100,,5300143327.0,0.0,1,56,10403000,ST,fb90d1923be04cb7baddd983cdbe6369,RoSAS,1
23100800UB,700119.0,4600007225.0,20.0,42.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2100,,5300064466.0,0.0,1,42,10403000,ST,8f34917eb4944b7eb52c5c5c210be7c8,RoSAS,1
23117000UB,716069.0,4600012307.0,10.0,56.0,0,0,F,,228,228.0,Z001,Y2,0.0,0,0.0,1,E15,2000,,5300507747.0,0.0,1,56,10403000,ST,72b15a89187548a38474735ef659555d,RoSAS,1
60039415,2000.0,,0.0,0.0,0,0,F,40.0,228,228.0,Z004,Z1,0.0,0,0.0,1,,2800,,5300542496.0,0.0,0,3,70500000,ST,65b1ac2ee4a64ccd8622d268f19a6e67,XGBOD,1
60075385,702399.0,4600012786.0,10.0,42.0,0,0,F,,228,228.0,Z012,Z1,0.0,0,0.0,1,E14,3000,,5300494705.0,0.0,1,42,10401000,ST,75649d5c6ee247228f2711c6e447a254,RoSAS,1
23117200UB,716069.0,4600012307.0,30.0,56.0,0,0,F,,228,228.0,Z008,Y9,0.0,0,0.0,1,E15,2000,,5300507745.0,0.0,1,56,10403000,ST,7de48afdde724f7191cc335e9baffd3a,"XGBOD, RoSAS",1
