Contract Position,Base unit,Product group,Procurement type,Total value,Material master time,Buyer,Contract,Fixed contract 1,Plant,Information record type,Total quantity,Material number,Purchasing group,Supplier,Price unit,Fulfillment time,Calendar,Special procurement type,Purchasing lot size,Plant information record,Information record number,Dispatcher,Fixed contract 2,anomaly
0.0,ST,010102000,F,,5,206.0,,,2000,0.0,,36033200,Z001,1900.0,1,,E11,,Y4,,5300108670.0,206,,0
0.0,ST,010102000,F,,21,223.0,,,2100,0.0,,23434208,Z001,701263.0,1,,,,Z1,,5300028490.0,223,,0
0.0,ST,00,F,,999,224.0,,,3000,0.0,,60085096,Z012,2000.0,1,,,40.0,Z5,3000.0,5300548460.0,224,,0
0.0,ST,110500000,F,11802.0,21,203.0,,,2000,0.0,50.0,00190314,Z002,709277.0,1,,E15,,Y9,,5300367757.0,203,,0
10.0,ST,60100000,F,219883.0,4,708.0,5500002438.0,4.0,2000,0.0,14820.0,24047006,Z008,701806.0,100,4.0,E98,,V5,,5300195404.0,708,60.0,0
0.0,ST,010401000,F,,3,228.0,,,2000,0.0,,28188300,Z011,2100.0,1,,,41.0,Z6,3000.0,5300198909.0,228,,0
0.0,ST,00,F,,29,224.0,,,3000,0.0,,60021515,Z012,2000.0,100,,,40.0,Z5,3000.0,5300374136.0,224,,0
0.0,ST,080400000,F,,84,217.0,,,2000,0.0,,60089643,Z001,707808.0,1,,,,Z1,,5300468712.0,217,,0
0.0,ST,131500000,F,749.0,30,203.0,,,3000,0.0,100.0,496204,Z012,2000.0,1,,,40.0,Z1,3000.0,5300294140.0,203,,0
0.0,ST,10401000,F,,3,991.0,,,2000,0.0,,24046000UB,Z001,1000.0,1,,,,Z1,,5300195509.0,991,,0
0.0,ST,0,F,,999,223.0,,,3000,0.0,,36067708,Z012,2000.0,100,,,40.0,Z1,3000.0,5300291675.0,223,,0
0.0,ST,010102000,F,,999,223.0,,,3000,0.0,,23094004,Z012,2000.0,100,,,40.0,Z1,3000.0,5300230641.0,223,,0
0.0,ST,110600000,F,,3,208.0,,,2100,0.0,,00310101,Z008,2000.0,1,,,40.0,Z2,2100.0,5300207868.0,208,,0
0.0,ST,140100000,F,917.0,14,208.0,,,3000,0.0,4860.0,00371194,Z011,700020.0,100,,E20,,X4,,5300150881.0,208,,0
0.0,ST,010502000,F,9424.0,28,211.0,,,3000,0.0,8010.0,31014903,Z012,711636.0,100,,E14,,Y2,,5300188659.0,211,,0
0.0,ST,080400000,F,,21,206.0,,,2000,0.0,,00340609,Z001,714785.0,1,,,,Z1,,5300425721.0,206,,0
0.0,ST,00,F,,15,224.0,,,3000,0.0,,60049127,Z012,2000.0,1,,,40.0,Z5,3000.0,5300414089.0,224,,0
10.0,ST,80100000,F,2862.0,84,715.0,5500007716.0,28.0,2000,0.0,50.0,60049524,Z003,702686.0,100,28.0,E13,,Y6,,5300413807.0,715,112.0,0
0.0,ST,010401000,F,35088.0,42,224.0,,,3000,0.0,30.0,23796500,Z012,2100.0,1,,,41.0,Z5,3000.0,5300198060.0,224,,0
20.0,ST,10403000,F,,42,228.0,4600007226.0,,2000,3.0,,23113600UB,Z001,700119.0,1,42.0,E15,,Y2,,5300086235.0,228,,0
0.0,ST,120000000,F,,14,703.0,,,2000,0.0,,00381109,Z008,708008.0,100,,E11,,Y2,,5300134128.0,703,,0
0.0,ST,120000000,F,,21,203.0,,,2000,0.0,,00385762,Z001,700783.0,100,,,,Z1,,5300111861.0,203,,0
0.0,ST,140100000,F,20.0,7,272.0,,,3000,0.0,100.0,00371280,Z012,701806.0,100,,,,Z1,,5300189857.0,272,,0
0.0,ST,80100000,F,,84,217.0,,,3000,0.0,,60120846,Z012,2000.0,1,,,40.0,Z1,3000.0,5300539082.0,217,,0
0.0,ST,10401000,F,,35,228.0,,,2100,0.0,,23253300UB,Z001,709558.0,1,,E13,,Y3,,5300507079.0,228,,0
0.0,ST,10102000,F,,28,228.0,,,2100,0.0,,34830902UB,Z010,700000.0,1,,E13,,Y3,,5300152608.0,228,,0
0.0,ST,010102000,F,311.0,42,224.0,,,3000,0.0,580.0,24041401,Z012,2000.0,100,,,40.0,Z4,3000.0,5300241593.0,224,,0
0.0,ST,520100000,F,,999,203.0,,,3000,0.0,,80432016,Z012,2000.0,100,,E11,40.0,Y3,3000.0,5300295295.0,203,,0
0.0,ST,070900000,F,,14,208.0,,,2100,0.0,,00111304,Z011,700222.0,1,,E11,,Y3,,5300158413.0,208,,0
0.0,ST,010102000,F,2464.0,35,279.0,,,3000,0.0,40.0,30034722,Z001,700000.0,1,,,,Z7,,5300176471.0,279,,0
0.0,ST,0,F,,28,202.0,,,2100,0.0,,60017391,Z001,701318.0,1,,E13,,Y3,,5300369247.0,202,,0
0.0,ST,30202000,F,,21,203.0,,,3000,0.0,,00310056,Z012,2000.0,1,,E14,40.0,Y2,3000.0,5300207828.0,203,,0
0.0,ST,60100000,F,,999,223.0,,,3000,0.0,,95192457UB,Z012,2000.0,100,,,40.0,Z1,3000.0,5300313207.0,223,,0
0.0,ST,10403000,F,,42,213.0,,,3000,0.0,,34950600UB,Z012,2000.0,1,,,40.0,TB,3000.0,5300286257.0,213,,0
0.0,ST,010103000,F,,21,223.0,,,2000,0.0,,00422062,Z001,701263.0,1,,,,Z1,,5300028990.0,223,,0
0.0,ST,520200000,F,,30,206.0,,,2000,0.0,,60102026,Z001,708008.0,100,,,,Z7,,5300505391.0,206,,0
10.0,ST,80100000,F,5697.0,84,715.0,5500007844.0,28.0,2000,0.0,60.0,00347357,Z003,702686.0,100,28.0,E13,,Y6,,5300527567.0,715,112.0,0
0.0,ST,060100000,F,9254.0,28,272.0,,,3000,0.0,70.0,36020306,Z012,701256.0,100,,E13,,Y6,,5300161448.0,272,,0
0.0,ST,00,F,10269.0,28,279.0,,,3000,0.0,70.0,60111483,Z001,700000.0,100,,E13,,Y4,,5300533502.0,279,,0
0.0,ST,10401000,F,,56,223.0,,,3000,0.0,,01188000UB,Z012,2000.0,1,,,40.0,Z7,3000.0,5300221894.0,223,,0
0.0,ST,070200000,F,,70,203.0,,,2000,0.0,,00130096,Z002,703568.0,1,,,,Z2,,5300011111.0,203,,0
0.0,ST,10402000,F,,35,228.0,,,2100,0.0,,34446300UB,Z001,709558.0,1,,E13,30.0,Y9,,5300499364.0,228,,0
0.0,ST,10102000,F,,42,723.0,,,2000,0.0,,28067511UB,Z001,700000.0,100,,E20,,X3,,5300152079.0,723,,0
0.0,ST,080100000,F,,84,217.0,,,2000,0.0,,60093563,Z001,708038.0,1,,,,Z1,,5300509578.0,217,,0
0.0,ST,10102000,F,,45,223.0,,,3000,0.0,,24582921,Z012,2000.0,100,,,40.0,Z7,3000.0,5300249267.0,223,,0
0.0,ST,580600000,F,,13,264.0,,,2100,0.0,,00390236,Z010,706261.0,1,,E11,,Y4,,5300381748.0,264,,0
0.0,ST,010502000,F,,28,723.0,,,2100,0.0,,23258802,Z001,700000.0,100,,E19,,V3,,5300117775.0,723,,0
0.0,ST,10401000,F,,56,213.0,,,2000,0.0,,31135300UB,Z008,702225.0,1,,,,Z2,,5300075402.0,213,,0
0.0,ST,060100000,F,2164.0,91,233.0,,,3000,0.0,190.0,23281901,Z012,2100.0,1,,,41.0,Z2,2000.0,5300197576.0,233,,0
0.0,ST,010102000,F,,999,223.0,,,3000,0.0,,24686609,Z012,2000.0,100,,,40.0,Z1,3000.0,5300251549.0,223,,0
0.0,ST,10401000,F,,42,224.0,,,3000,0.0,,60020687,Z012,2100.0,1,,,41.0,Z5,3000.0,5300373295.0,224,,0
0.0,ST,010403000,F,,56,223.0,,,2100,3.0,,24380100,Z004,715408.0,1,,,30.0,TB,,5300436277.0,223,,0
0.0,ST,010502000,F,39022.0,42,228.0,,,3000,0.0,610.0,00230058,Z012,2000.0,1,,,40.0,Z7,3000.0,5300205008.0,228,,0
0.0,ST,10403000,F,,42,224.0,,,3000,0.0,,34885800,Z012,2000.0,1,,,40.0,EX,3000.0,5300285626.0,224,,0
0.0,ST,140700000,F,1751.0,63,206.0,,,3000,0.0,3440.0,00200100,Z012,2000.0,100,,,40.0,Z7,2700.0,5300180553.0,206,,0
0.0,ST,10401000,F,,42,228.0,,,2000,0.0,,23037900UB,Z001,704276.0,1,,E14,,Y2,,5300140497.0,228,,0
0.0,ST,140100000,F,,70,208.0,,,3000,0.0,,00360900,Z008,2000.0,100,,,40.0,Z2,3000.0,5300212612.0,208,,0
0.0,ST,10401000,F,,42,224.0,,,3000,0.0,,21316900,Z012,2000.0,1,,,40.0,EX,3000.0,5300228076.0,224,,0
0.0,ST,10401000,F,,42,224.0,,,3000,0.0,,24541700,Z012,2000.0,1,,,40.0,EX,3000.0,5300248043.0,224,,0
0.0,ST,060100000,F,,56,233.0,,,3000,0.0,,95163272UB,Z011,700151.0,100,,E13,,Y4,,5300185619.0,233,,0
0.0,ST,130700000,F,,14,219.0,,,3000,0.0,,00300487,Z012,2000.0,1,,,40.0,Z1,3000.0,5300207632.0,219,,0
0.0,ST,010402000,F,,42,224.0,,,3000,0.0,,34943200,Z012,2100.0,1,,,41.0,Z4,3000.0,5300405861.0,224,,0
0.0,ST,010402000,F,,56,223.0,,,2100,0.0,,23115200,Z004,715408.0,1,,,,TB,,5300436086.0,223,,0
0.0,ST,80400000,F,,91,203.0,,,3000,0.0,,00345297,Z012,2000.0,1,,,40.0,Z1,3000.0,5300210716.0,203,,0
0.0,ST,080100000,F,,2,217.0,,,2100,0.0,,60097617,Z001,708038.0,1,,,40.0,Z1,,5300543247.0,217,,0
0.0,ST,42,F,,365,998.0,,,3000,0.0,,31000900,Z012,2000.0,0,,,40.0,EX,3000.0,5300270010.0,996,,0
0.0,ST,10304000,F,,42,224.0,,,3000,0.0,,23107101,Z012,2000.0,1,,,40.0,EX,3000.0,5300230909.0,224,,0
0.0,ST,10102000,F,,28,228.0,,,2100,0.0,,60063281,Z010,715646.0,1,,E13,,Y3,,5300505886.0,228,,0
0.0,ST,120000000,F,2005.0,30,206.0,,,3000,0.0,100.0,00393857,Z001,705680.0,1,,,,Z1,,5300119242.0,206,,0
0.0,ST,010102000,F,4479.0,42,224.0,,,3000,0.0,20.0,60043292,Z012,2100.0,100,,,41.0,Z5,3000.0,5300459459.0,224,,0
0.0,ST,010304000,F,,3,991.0,,,3000,0.0,,00422907,Z008,1000.0,1,,,,TB,,5300030876.0,991,,0
0.0,ST,520300000,F,39827.0,90,206.0,,,3000,0.0,410.0,60112080,Z012,708148.0,1,,,,Z1,,5300526740.0,206,,0
0.0,ST,010102000,F,,28,221.0,,,2100,0.0,,24273803,Z001,702225.0,1,,,,Z7,,5300032091.0,221,,0
0.0,ST,10401000,F,,57,224.0,,,3000,0.0,,60027142,Z012,2000.0,1,,,40.0,Z5,3000.0,5300386380.0,224,,0
0.0,ST,140300000,F,10391.0,28,723.0,,,2000,0.0,1500.0,31010109,Z001,704926.0,100,,,,Z2,,5300158137.0,723,,0
0.0,ST,080900000,F,,14,206.0,,,2100,0.0,,04002151,Z001,706822.0,1000,,,,Z1,,5300106394.0,206,,0
0.0,ST,00,F,,10,224.0,,,3000,0.0,,60092421,Z012,2000.0,1,,,40.0,Z5,3000.0,5300500042.0,224,,0
0.0,ST,550100000,F,,999,206.0,,,3000,0.0,,36010439,Z012,2000.0,1,,,40.0,Z1,3000.0,5300289019.0,206,,0
10.0,ST,140400000,F,3501.0,4,708.0,5500004229.0,4.0,2000,0.0,980.0,33117302,Z011,700020.0,1,4.0,E20,,X6,,5300042970.0,708,60.0,0
0.0,ST,071000000,F,,28,206.0,,,2100,0.0,,04003588,Z001,707779.0,1,,,,Z2,,5300124523.0,206,,0
0.0,ST,10102000,F,,999,219.0,,,3000,0.0,,LK-30094900,Z012,2000.0,1,,,40.0,Z1,3000.0,5300317434.0,219,,0
0.0,ST,070200000,F,124329.0,84,203.0,,,3000,0.0,40.0,00130765,Z001,2000.0,1,,E11,40.0,Y3,3000.0,5300203165.0,203,,0
0.0,ST,070400000,F,,14,208.0,,,2000,0.0,,00120583,Z011,700222.0,1,,E11,,Y3,,5300009431.0,208,,0
0.0,MM,010301000,F,,14,206.0,,,2100,0.0,,00400400,Z001,702533.0,1000,,,,Z1,,5300018057.0,206,,0
0.0,ST,010102000,F,,28,221.0,,,2100,0.0,,23881405,Z001,702225.0,1,,,,Z7,,5300023924.0,221,,0
0.0,ST,10401000,F,,999,216.0,,,2100,0.0,,60076796,Z001,700119.0,1,,,,Z1,,5300476448.0,216,,0
0.0,ST,10401000,F,,999,205.0,,,3000,0.0,,30119700UB,Z012,2000.0,1,,,40.0,Z1,3000.0,5300269120.0,205,,0
0.0,ST,010401000,F,2681.0,56,272.0,,,3000,0.0,50.0,30080400,Z012,1900.0,1,,E11,,Y4,,5300078866.0,272,,0
0.0,ST,010102000,F,,14,223.0,,,2000,0.0,,33781501,Z001,701263.0,1,,,,Z1,,5300042320.0,223,,0
0.0,ST,520200000,F,,30,206.0,,,3000,0.0,,60024436,Z003,708008.0,100,,,,Z1,,5300381323.0,206,,0
0.0,ST,140100000,F,,14,208.0,,,3000,0.0,,00370553,Z011,701806.0,1,,E98,,V4,,5300174240.0,208,,0
0.0,ST,010401000,F,3244.0,28,228.0,,,2100,0.0,10.0,60059969,Z010,715646.0,100,,E13,,Y3,,5300507131.0,228,,0
0.0,ST,530300000,F,1604.0,28,206.0,,,2100,0.0,10.0,34999803,Z011,701056.0,1,,E12,,Y4,,5300151632.0,206,,0
0.0,ST,010401000,F,26885.0,42,224.0,,,3000,0.0,70.0,31133500,Z012,2100.0,1,,,41.0,Z7,3000.0,5300199084.0,224,,0
0.0,ST,10100000,F,,70,224.0,,,3000,0.0,,60068578,Z012,2000.0,1,,,40.0,Z5,3000.0,5300434298.0,224,,0
0.0,ST,071000000,F,,70,203.0,,,2000,0.0,,04008211,Z001,705025.0,1,,,,Z1,,5300179043.0,203,,0
0.0,ST,070400000,F,799.0,42,708.0,,,2000,0.0,50.0,00120843,Z010,706985.0,1,,E13,,Y4,,5300359493.0,708,,0
0.0,ST,030202000,F,2316421.0,210,203.0,,,3000,0.0,10740.0,00311575-01,Z011,702750.0,1,,E15,,Y5,,5300380281.0,203,,0
0.0,ST,010401000,F,,42,224.0,,,3000,0.0,,34337600,Z012,2000.0,1,,,40.0,Z4,3000.0,5300278688.0,224,,0
0.0,ST,10401000,F,,3,991.0,,,3000,0.0,,24875900UB,Z008,1000.0,1,,,,TB,,5300145331.0,991,,0
0.0,ST,010401000,F,,20,224.0,,,3000,0.0,,60075896,Z012,2000.0,1,,,40.0,Z5,3000.0,5300455860.0,224,,0
0.0,ST,060100000,F,1872.0,84,233.0,,,2000,0.0,100.0,28142601,Z011,701528.0,1,,E14,,Y4,,5300092807.0,233,,0
0.0,ST,550100000,F,,25,224.0,,,3000,0.0,,34224900,Z012,2000.0,1,,,40.0,Z4,3000.0,5300277679.0,224,,0
0.0,ST,520300000,F,12877.0,120,206.0,,,3000,0.0,150.0,00390486,Z001,701979.0,1,,,,Z1,,5300119809.0,206,,0
0.0,ST,10401000,F,,42,224.0,,,3000,0.0,,28012200,Z012,2000.0,1,,,40.0,EX,3000.0,5300261396.0,224,,0
0.0,ST,10102000,F,,42,228.0,,,2000,0.0,,60086203,Z010,715646.0,1,,E11,,Y3,,5300525834.0,228,,0
0.0,ST,10401000,F,,56,213.0,,,2000,0.0,,60045567,Z008,702225.0,1,,,,Z2,,5300458586.0,213,,0
0.0,ST,10304000,F,,999,989.0,,,3000,0.0,,23876501,Z012,2000.0,1,,,40.0,Z1,3000.0,5300239323.0,989,,0
0.0,ST,520300000,F,,56,206.0,,,2100,0.0,,00393443,Z001,701979.0,1,,,,Z1,,5300065510.0,206,,0
0.0,ST,10401000,F,,42,991.0,,,2000,0.0,,34305900UB,Z008,1000.0,1,,,,TB,,5300172800.0,991,,0
0.0,ST,070000000,F,,21,206.0,,,2000,0.0,,04007084,Z001,1900.0,1,,E11,,Y4,,5300162923.0,206,,0
0.0,ST,10401000,F,,42,228.0,,,2000,0.0,,23674000UB,Z001,704276.0,1,,E14,,Y2,,5300109309.0,228,,0
0.0,ST,00,F,,10,224.0,,,3000,0.0,,60110629,Z012,2000.0,1,,,40.0,Z5,3000.0,5300530143.0,224,,0
0.0,ST,010301000,F,,28,233.0,,,2100,0.0,,24550420,Z011,700151.0,100,,E15,,Y4,,5300168224.0,233,,0
0.0,ST,10102000,F,,28,228.0,,,2000,0.0,,60062884,Z010,715646.0,100,,E11,,Y3,,5300470208.0,228,,0
10.0,ST,10401000,F,,42,223.0,5500008688.0,42.0,2000,0.0,,21331500UB,Z001,704926.0,1,42.0,,,Z2,,5300150278.0,223,42.0,0
0.0,ST,520100000,F,,14,203.0,,,2100,0.0,,80441407,Z008,702590.0,100,,E11,,Y6,,5300151029.0,203,,0
0.0,ST,140200000,F,828.0,14,208.0,,,2800,0.0,680.0,00350063,Z003,700020.0,1000,,,,Z0,,5300014914.0,208,,0
0.0,ST,10102000,F,,35,711.0,,,2100,0.0,,23871703UB,Z001,711636.0,100,,,,Z1,,5300385109.0,711,,0
0.0,ST,550100000,F,,70,224.0,,,3000,0.0,,60063355,Z012,2000.0,1,,,40.0,Z5,3000.0,5300429323.0,224,,0
0.0,ST,010401000,F,5241.0,10,224.0,,,3000,0.0,50.0,60051775,Z012,2100.0,1,,,41.0,Z5,3000.0,5300520036.0,224,,0
0.0,ST,10403000,F,,3,205.0,,,2100,0.0,,95130633UB,Z008,1000.0,1,,,,Z4,,5300089774.0,205,,0
0.0,ST,010102000,F,,28,224.0,,,3000,0.0,,60051965,Z012,2100.0,100,,,41.0,Z5,3000.0,5300421033.0,224,,0
0.0,ST,550100000,F,343278.0,26,277.0,,,3000,0.0,3510.0,04005698,Z012,1900.0,1,,E11,,Y4,,5300136015.0,277,,0
0.0,ST,010102000,F,,28,224.0,,,3000,0.0,,31167501,Z012,2100.0,100,,,41.0,Z4,3000.0,5300199099.0,224,,0
0.0,ST,520200000,F,,30,206.0,,,3000,0.0,,60031741,Z012,708008.0,100,,,,Z7,,5300384581.0,206,,0
10.0,ST,10403000,F,1159298.0,56,223.0,4600012454.0,,2000,3.0,20.0,35140100,Z004,715408.0,1,42.0,,30.0,TB,,5300436249.0,223,,0
10.0,ST,70600000,F,1625686.0,112,203.0,4600012550.0,,2100,0.0,3480.0,00111365,Z010,700368.0,1,112.0,E11,,Y9,,5300173664.0,203,,0
0.0,ST,010401000,F,,42,221.0,,,2000,0.0,,23224800,Z001,702225.0,100,,,,Z0,,5300121308.0,221,,0
0.0,ST,010304000,F,,999,223.0,,,3000,0.0,,24735321,Z012,2000.0,1,,,40.0,Z1,3000.0,5300252853.0,223,,0
0.0,ST,71000000,F,,280,203.0,,,2000,0.0,,00110697,Z010,702584.0,1,,E13,,Y9,,5300098996.0,203,,0
0.0,ST,010304000,F,,999,223.0,,,3000,0.0,,24448412,Z012,2000.0,1,,,40.0,Z1,3000.0,5300247128.0,223,,0
0.0,ST,120000000,F,22922.0,14,703.0,,,2000,0.0,730.0,00385652,Z008,708008.0,100,,E11,,Y2,,5300178782.0,703,,0
0.0,ST,010400000,F,,3,991.0,,,3000,0.0,,95100309,Z008,1000.0,1,,,,TB,,5300548487.0,991,,0
0.0,ST,140700000,F,10312.0,98,203.0,,,3000,0.0,3490.0,00401724,Z012,2000.0,100,,,40.0,Z2,3000.0,5300217322.0,203,,0
0.0,ST,010102000,F,,999,223.0,,,3000,0.0,,23792005,Z012,2000.0,100,,,40.0,Z1,3000.0,5300237914.0,223,,0
0.0,ST,010103000,F,,28,202.0,,,2000,0.0,,34110801UB,Z001,701318.0,100,,,,Z2,,5300141691.0,202,,0
0.0,ST,140100000,F,71.0,14,208.0,,,2000,0.0,190.0,00360834,Z011,701806.0,100,,E98,,V5,,5300382884.0,208,,0
10.0,ST,140300000,F,219.0,4,708.0,5500002308.0,4.0,2100,0.0,9600.0,00170049,Z011,700020.0,100,4.0,E20,,X4,,5300016159.0,708,60.0,0
0.0,ST,10102000,F,,28,202.0,,,3000,0.0,,23112709UB,Z012,2000.0,100,,,40.0,Z7,3000.0,5300231047.0,202,,0
0.0,ST,010103000,F,,42,228.0,,,2000,0.0,,17401725,Z001,700119.0,1,,E15,,Y2,,5300034621.0,228,,0
0.0,ST,070400000,F,1435.0,42,708.0,,,2100,0.0,90.0,00121064,Z010,705086.0,1,,E15,,Y2,,5300170741.0,708,,0
0.0,MM,010303000,F,,21,206.0,,,3000,0.0,,00400958,Z012,2000.0,1000,,,72.0,Z7,3000.0,5300217126.0,206,,0
0.0,ST,070400000,F,,42,708.0,,,2700,0.0,,00120784,Z001,705086.0,1,,E12,,Y9,,5300369940.0,708,,0
0.0,ST,010103000,F,,10,224.0,,,3000,0.0,,60091735,Z012,2000.0,1,,,40.0,Z5,3000.0,5300499998.0,224,,0
0.0,ST,550100000,F,,2,215.0,,,2100,0.0,,95195068,Z001,708868.0,100,,E13,40.0,Y4,,5300176866.0,215,,0
0.0,ST,010102000,F,16882.0,28,723.0,,,2000,0.0,190.0,24930601,Z001,700000.0,100,,E20,,X3,,5300193070.0,723,,0
0.0,ST,010102000,F,,28,221.0,,,2000,0.0,,23277601,Z001,702225.0,1,,,,Z7,,5300023879.0,221,,0
0.0,ST,10402000,F,,42,228.0,,,2000,0.0,,60025351,Z001,700722.0,1,,E15,,Y5,,5300449121.0,228,,0
0.0,ST,10402000,F,,42,228.0,,,3000,0.0,,95163087UB,Z012,2000.0,1,,,40.0,Z3,3000.0,5300308712.0,228,,0
0.0,ST,10401000,F,,56,213.0,,,2000,0.0,,60034415,Z008,702225.0,1,,,,Z2,,5300387688.0,213,,0
0.0,ST,10102000,F,,28,991.0,,,2000,0.0,,24876101UB,Z001,1000.0,100,,,,Z2,,5300145333.0,991,,0
0.0,ST,140700000,F,15278.0,28,203.0,,,3000,0.0,2270.0,658262,Z012,2000.0,100,,,40.0,Z2,3000.0,5300294333.0,203,,0
0.0,ST,10401000,F,,70,224.0,,,3000,0.0,,60044039,Z012,2000.0,1,,,40.0,Z5,3000.0,5300407152.0,224,,0
0.0,ST,100100000,F,,42,215.0,,,2000,0.0,,270357,Z001,700230.0,1,,E14,,Y4,,5300072519.0,215,,0
0.0,ST,010502000,F,,3,221.0,,,2100,0.0,,34274911,Z001,2000.0,1,,,40.0,Z6,2100.0,5300278117.0,221,,0
0.0,ST,10401000,F,,42,228.0,,,2100,0.0,,24924010UB,Z001,704276.0,1,,E14,,Y2,,5300326502.0,228,,0
0.0,ST,10402000,F,,42,233.0,,,3000,0.0,,33341500UB,Z012,2000.0,1,,,40.0,EX,3000.0,5300274110.0,233,,0
0.0,ST,010402000,F,,70,224.0,,,3000,0.0,,60054446,Z012,2000.0,1,,,40.0,Z5,3000.0,5300419779.0,224,,0
0.0,ST,010502000,F,,21,723.0,,,2700,0.0,,00111294,Z001,700000.0,100,,E20,,X4,,5300165011.0,723,,0
0.0,ST,140100000,F,9002.0,3,208.0,,,2000,0.0,50.0,34063513,Z008,2100.0,1,,,41.0,Z2,2000.0,5300199206.0,208,,0
0.0,ST,530104000,F,,30,206.0,,,3000,0.0,,00393367,Z012,2000.0,1,,,40.0,Z1,3000.0,5300215959.0,206,,0
0.0,ST,10403000,F,,999,223.0,,,3000,0.0,,34686700,Z012,2000.0,1,,,40.0,TB,3000.0,5300283075.0,223,,0
0.0,ST,42,F,,999,998.0,,,3000,0.0,,23009100,Z012,2000.0,0,,,40.0,EX,3000.0,5300228903.0,996,,0
0.0,ST,530300000,F,,30,206.0,,,3000,0.0,,00393074,Z002,2000.0,100,,,40.0,Z7,3000.0,5300353659.0,206,,0
0.0,ST,10401000,F,,42,224.0,,,3000,0.0,,21318500,Z012,2000.0,1,,,40.0,EX,3000.0,5300228108.0,224,,0
0.0,ST,120000000,F,,14,703.0,,,2000,0.0,,00380970,Z008,708008.0,100,,E11,,Y2,,5300127214.0,703,,0
0.0,ST,070200000,F,102499.0,84,203.0,,,3000,0.0,50.0,00131046,Z012,2100.0,1,,E11,41.0,Y5,2000.0,5300425417.0,203,,0
0.0,ST,060200000,F,,21,233.0,,,2100,0.0,,30020974,Z011,700151.0,1,,E15,,Y4,,5300123424.0,233,,0
0.0,ST,010401000,F,,70,224.0,,,3000,0.0,,60041207,Z012,2000.0,1,,,40.0,Z5,3000.0,5300393387.0,224,,0
0.0,ST,10103000,F,,28,213.0,,,3000,0.0,,31506903,Z012,2000.0,1,,,40.0,Z1,3000.0,5300272843.0,213,,0
0.0,ST,10401000,F,,42,223.0,,,2000,0.0,,34264100UB,Z001,704926.0,1,,,,Z6,,5300169759.0,223,,0
10.0,ST,140100000,F,2848.0,4,708.0,5500002250.0,4.0,2100,0.0,1370.0,00370172,Z011,700020.0,100,4.0,E20,,X4,,5300001779.0,708,60.0,0
0.0,ST,010102000,F,,3,221.0,,,2000,0.0,,33776701,Z001,2100.0,1,,,41.0,Z6,3000.0,5300199159.0,221,,0
0.0,ST,010103000,F,,28,221.0,,,2100,0.0,,34385704,Z001,702225.0,1,,,,Z7,,5300056256.0,221,,0
0.0,ST,10402000,F,,56,223.0,,,3000,0.0,,34571600,Z012,2000.0,1,,,40.0,TB,3000.0,5300281646.0,223,,0
0.0,ST,140100000,F,,14,206.0,,,2100,0.0,,04005158,Z001,701112.0,1000,,,,Z2,,5300119995.0,206,,0
0.0,ST,010202000,F,435929.0,35,202.0,,,2000,0.0,900.0,60034872,Z001,701318.0,100,,,,Z2,,5300519823.0,202,,0
0.0,ST,090300000,F,9639.0,42,203.0,,,2000,0.0,880.0,00260282,Z005,700985.0,100,,E13,,Y2,,5300116616.0,203,,0
0.0,ST,10102000,F,,999,989.0,,,3000,0.0,,25503400UB,Z012,2000.0,1,,,40.0,Z1,3000.0,5300260048.0,989,,0
0.0,ST,10401000,F,,42,224.0,,,3000,0.0,,34548900,Z012,2100.0,1,,,41.0,Z4,3000.0,5300405767.0,224,,0
0.0,ST,10102000,F,,999,223.0,,,3000,0.0,,21461602,Z012,2000.0,1,,,72.0,Z1,3000.0,5300228568.0,223,,0
0.0,ST,10402000,F,,56,228.0,,,2100,0.0,,95173606UB,Z010,708534.0,1,,,,Z3,,5300326708.0,228,,0
0.0,ST,140700000,F,41803.0,13,208.0,,,3000,0.0,1230.0,00150162,Z011,701806.0,100,,E98,,V5,,5300186382.0,208,,0
0.0,ST,70200000,F,,3,203.0,,,2100,0.0,,00130173,Z001,2000.0,1,,E11,40.0,Y3,3000.0,5300202790.0,203,,0
0.0,ST,550100000,F,,63,213.0,,,2100,3.0,,95174061,Z004,702225.0,1,,,30.0,TB,,5300153568.0,213,,0
0.0,ST,42,F,,999,998.0,,,3000,0.0,,01001801,Z012,2000.0,0,,,40.0,EX,3000.0,5300220900.0,996,,0
0.0,ST,070400000,F,615.0,42,708.0,,,2100,0.0,80.0,00120431,Z010,706985.0,1,,E13,,Y2,,5300359372.0,708,,0
0.0,ST,10401000,F,,42,228.0,,,3000,0.0,,35156900UB,Z012,2000.0,1,,,40.0,Z2,3000.0,5300287938.0,228,,0
0.0,ST,010403000,F,72269.0,42,224.0,,,3000,0.0,10.0,28140900,Z012,2100.0,1,,,41.0,Z4,3000.0,5300198824.0,224,,0
0.0,ST,10402000,F,,42,228.0,,,2000,0.0,,34438900UB,Z001,700119.0,1,,E15,,Y2,,5300094150.0,228,,0
0.0,ST,550100000,F,,63,213.0,,,2000,0.0,,01416700,Z004,702225.0,1,,,,TB,,5300169501.0,213,,0
0.0,ST,010301000,F,,3,991.0,,,2100,0.0,,24561001,Z008,1000.0,1,,,,TB,,5300072906.0,991,,0
0.0,ST,60100000,F,,35,233.0,,,3000,0.0,,23337301,Z012,2000.0,100,,E12,40.0,Y4,3000.0,5300233322.0,233,,0
