,kmean_Unnamed: 0,kmean_Fulfillment time,kmean_Fixed contract 1,kmean_Fixed contract 2,kmean_Total quantity,kmean_Total value,kmean_Price unit,kmean_Plant processing time,kmean_Material master time,dbscan_Unnamed: 0,dbscan_Planlieferzeit Vertrag,dbscan_Vertrag Fix1,dbscan_Vertrag_Fix2,dbscan_Gesamtbestand,dbscan_Gesamtwert,dbscan_Preiseinheit,dbscan_WE-Bearbeitungszeit,dbscan_Planlieferzeit Mat-Stamm,dbscan_anomaly,xgboost_Unnamed: 0,xgboost_Material number,xgboost_Supplier,xgboost_Contract,xgboost_Contract Position,xgboost_Fulfillment time,xgboost_Fixed contract 1,xgboost_Fixed contract 2,xgboost_Procurement type,xgboost_Special procurement type,xgboost_Dispatcher,xgboost_Buyer,xgboost_Purchasing group,xgboost_Purchasing lot size,xgboost_Total quantity,xgboost_Total value,xgboost_Price unit,xgboost_Calendar,xgboost_Plant,xgboost_Plant information record,xgboost_Information record number,xgboost_Information record type,xgboost_Plant processing time,xgboost_Material master time,xgboost_Product group,xgboost_Base unit,lof_Unnamed: 0,lof_Material number,lof_Supplier,lof_Contract,lof_Contract Position,lof_Fulfillment time,lof_Fixed contract 1,lof_Fixed contract 2,lof_Procurement type,lof_Special procurement type,lof_Dispatcher,lof_Buyer,lof_Purchasing group,lof_Purchasing lot size,lof_Total quantity,lof_Total value,lof_Price unit,lof_Calendar,lof_Plant,lof_Plant information record,lof_Information record number,lof_Information record type,lof_Plant processing time,lof_Material master time,lof_Product group,lof_Base unit,lof_anomaly,rfc_Unnamed: 0,rfc_Materialnummer,rfc_Lieferant OB,rfc_Vertrag OB,rfc_Vertragsposition OB,rfc_Planlieferzeit Vertrag,rfc_Vertrag Fix1,rfc_Vertrag_Fix2,rfc_Beschaffungsart,rfc_Sonderbeschaffungsart,rfc_Disponent,rfc_Einkäufer,rfc_DispoGruppe,rfc_Dispolosgröße,rfc_Gesamtbestand,rfc_Gesamtwert,rfc_Preiseinheit,rfc_Kalender,rfc_Werk OB,rfc_Werk Infosatz,rfc_Infosatznummer,rfc_Infosatztyp,rfc_WE_Bearbeitungszeit,rfc_Planlieferzeit Mat-Stamm,rfc_Warengruppe,rfc_Basiseinheit,rfc_Anomaly_Score,rfc_Predicted_Label,iforest_Unnamed: 0,iforest_Material number,iforest_Supplier,iforest_Contract,iforest_Contract Position,iforest_Fulfillment time,iforest_Fixed contract 1,iforest_Fixed contract 2,iforest_Procurement type,iforest_Special procurement type,iforest_Dispatcher,iforest_Buyer,iforest_Purchasing group,iforest_Purchasing lot size,iforest_Total quantity,iforest_Total value,iforest_Price unit,iforest_Calendar,iforest_Plant,iforest_Plant information record,iforest_Information record number,iforest_Information record type,iforest_Plant processing time,iforest_Material master time,iforest_Product group,iforest_Base unit,iforest_if_anomaly
1443,,,,,,,,,,1443,0,0,0,0,0,1,1,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14048.0,21271700UB,704276.0,,0.0,,,,F,,228.0,228.0,Z001,Y2,,,1.0,E14,2100.0,,5300121939.0,0.0,1.0,42.0,10401000,ST,0.0,1443,23505102UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z4,0,0,1,,3000,3000.0,5300234565.0,0.0,1,42,10102000,ST,0.4431415382862749,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,,,,,,,,,,1444,0,0,0,0,0,100,1,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9561.0,30105900UB,2000.0,,0.0,,,,F,40.0,213.0,213.0,Z012,Z1,,,1.0,,3000.0,3000.0,5300268763.0,0.0,1.0,999.0,10401000,ST,0.0,1444,82017812UB,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z1,0,0,100,,3000,3000.0,5300298839.0,0.0,1,999,10102000,ST,0.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,,,,,,,,,,1445,0,0,0,0,0,100,1,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9568.0,00120146,706985.0,,0.0,,,,F,,708.0,708.0,Z010,Y2,20.0,114.0,1.0,E13,3000.0,,5300359327.0,0.0,1.0,42.0,070400000,ST,0.0,1445,31509203UB,711636,,0,0,0,0,F,,211,211.0,Z001,Y2,0,0,100,E14,2000,,5300188579.0,0.0,1,28,10102000,ST,0.3663333333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,,,,,,,,,,1446,0,0,0,0,0,1,1,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5431.0,25504815,2000.0,,0.0,,,,F,40.0,989.0,989.0,Z012,Z1,,,1.0,,3000.0,3000.0,5300260099.0,0.0,1.0,999.0,10301010,ST,0.0,1446,04000836,711970,,0,0,0,0,F,,215,215.0,Z001,Y2,0,0,1,E13,2000,,5300193949.0,0.0,1,84,LEEB,ST,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,,,,,,,,,,1447,0,0,0,0,0,100,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9434.0,23594402,2100.0,,0.0,,,,F,41.0,224.0,224.0,Z012,Z5,,,100.0,,3000.0,3000.0,5300197934.0,0.0,1.0,42.0,010303000,ST,0.0,1447,23051200,2100,,0,0,0,0,F,41.0,203,203.0,Z011,Z7,0,0,100,,2000,3000.0,5300197293.0,0.0,1,3,050500000,ST,0.3837629870129871,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,,,,,,,,,,1448,0,0,0,150,20979,1,1,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3350.0,01163416,702225.0,,0.0,,,,F,,221.0,221.0,Z001,Z7,,,1.0,,2000.0,,5300025826.0,0.0,1.0,28.0,010102000,ST,0.0,1448,30021008,1900,,0,0,0,0,F,,272,272.0,Z012,Y4,150,20979,1,E11,3000,,5300126564.0,0.0,1,56,010102000,ST,0.5416666666666666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,,,,,,,,,,1449,0,0,0,5380,429237,1,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.0,01188000UB,2000.0,,0.0,,,,F,40.0,223.0,223.0,Z012,Z7,,,1.0,,3000.0,3000.0,5300221894.0,0.0,1.0,56.0,10401000,ST,0.0,1449,34071011,2100,,0,0,0,0,F,41.0,203,203.0,Z011,Z4,5380,429237,1,,2000,2800.0,5300199242.0,0.0,0,3,030201000,ST,0.28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,,,,,,,,,,1450,0,0,0,0,0,100,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15455.0,00100374,708551.0,5500003854.0,10.0,14.0,14.0,60.0,F,,708.0,708.0,Z010,Y6,680.0,25398.0,1.0,E11,2100.0,,5300149312.0,0.0,1.0,42.0,70300000,ST,0.0,1450,00360720,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,100,E11,2100,,5300120918.0,0.0,1,21,140100000,ST,0.3557619047619048,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,,,,,,,,,,1451,0,0,0,0,0,1,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7649.0,00400427,2000.0,,0.0,,,,F,72.0,206.0,206.0,Z012,Z2,,,1000.0,,3000.0,3000.0,5300216695.0,0.0,1.0,28.0,010301000,MM,0.0,1451,28267200,700000,,0,0,0,0,F,,723,723.0,Z001,X3,0,0,1,E20,2000,,5300113305.0,0.0,1,35,010501000,ST,0.3818659673659673,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,,,,,,,,,,1452,0,0,0,0,0,1,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8833.0,00470032,704702.0,,0.0,,,,F,,206.0,206.0,Z001,W2,,,1.0,,2100.0,,5300068870.0,0.0,1.0,14.0,590200000,ST,1.0,1452,28241090UB,709558,,0,0,0,0,F,,228,228.0,Z001,Y6,0,0,1,E13,2100,,5300499363.0,0.0,1,35,10402000,ST,0.3818659673659673,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,,,,,,,,,,1453,0,0,0,0,0,100,1,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,13607.0,24930510,2000.0,,0.0,,,,F,40.0,223.0,223.0,Z012,Z1,,,1.0,,3000.0,3000.0,5300255808.0,0.0,1.0,999.0,10102000,ST,0.0,1453,24736852,2000,,0,0,0,0,F,40.0,212,212.0,Z012,Z1,0,0,100,,3000,3000.0,5300253038.0,0.0,1,999,10102000,ST,0.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,,,,,,,,,,1454,0,0,0,0,0,1,1,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6562.0,04006878,701499.0,,0.0,,,,F,,203.0,203.0,Z001,Y4,,,100.0,E11,2000.0,,5300149961.0,0.0,1.0,14.0,140000000,ST,1.0,1454,17010114,2000,,0,0,0,0,F,72.0,233,233.0,Z012,Z1,0,0,1,,3000,3000.0,5300225923.0,0.0,1,28,60100000,ST,0.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,,,,,,,,,,1455,0,0,0,0,0,100,1,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16696.0,04104747,711970.0,,0.0,,,,F,,215.0,215.0,Z001,Y2,,,1.0,E13,2000.0,,5300193594.0,0.0,1.0,84.0,080100000,ST,0.0,1455,95143554UB,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,100,,2000,,5300110640.0,0.0,1,28,10102000,ST,0.3663333333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,,,,,,,,,,1456,0,0,0,0,0,100,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15527.0,24422400,2000.0,,0.0,,,,F,40.0,252.0,252.0,Z012,EX,,,1.0,,3000.0,3000.0,5300246752.0,0.0,1.0,999.0,550100000,ST,0.0,1456,00360528,706261,,0,0,0,0,F,,272,272.0,Z012,Y5,0,0,100,E13,3000,,,,1,7,140100000,ST,0.788436507936508,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,,,,,,,,,,1457,0,0,0,0,0,100,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15763.0,24901901,702225.0,,0.0,,,,F,,221.0,221.0,Z001,Z7,340.0,24619.0,100.0,,2100.0,,5300159187.0,0.0,1.0,28.0,010202000,ST,0.0,1457,00370908,700020,,0,0,0,0,F,,708,708.0,Z011,X4,0,0,100,E20,2100,,5300095200.0,0.0,1,12,140100000,ST,0.7029007936507936,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,,,,,,,,,,1458,0,0,0,120,12117,100,1,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.0,24359106,702225.0,,0.0,,,,F,,221.0,221.0,Z001,Z7,,,100.0,,2100.0,,5300111637.0,0.0,1.0,28.0,010102000,ST,0.0,1458,95162188,700000,,0,0,0,0,F,,723,723.0,Z001,V3,120,12117,100,E19,2100,,5300139252.0,0.0,1,28,010401000,ST,0.068,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,,,,,,,,,,1459,0,0,0,0,0,1,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,13052.0,60059699,704276.0,,0.0,,,,F,,219.0,219.0,Z001,Z1,,,1.0,,2000.0,,5300427817.0,0.0,1.0,42.0,10401000,ST,0.0,1459,00421150,701085,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2000,,5300027103.0,0.0,1,14,010103000,ST,0.0157391304347826,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,,,,,,,,,,1460,4,4,60,15700,72779,100,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5035.0,95142542,702399.0,,0.0,,,,F,,228.0,228.0,Z001,Y4,,,100.0,E14,2000.0,,5300109449.0,0.0,1.0,42.0,010401000,ST,0.0,1460,00360159,700020,5500001602.0,10,4,4,60,F,,708,708.0,Z011,X6,15700,72779,100,E20,2000,,5300017215.0,0.0,1,4,140100000,ST,0.22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,,,,,,,,,,1461,0,0,0,110,27502,100,1,280,1,,,,,,,,,,,,,,,,,,,,,,,,,,,14063.0,32300600,2000.0,,0.0,,,,F,40.0,252.0,252.0,Z012,EX,,,1.0,,3000.0,3000.0,5300273194.0,0.0,1.0,10.0,550100000,ST,0.0,1461,00111045,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Y9,110,27502,100,E13,3000,3000.0,5300180448.0,0.0,1,280,070800000,ST,0.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,,,,,,,,,,1462,0,0,0,5910,197483,100,1,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,387.0,60031560,2000.0,,0.0,,,,F,40.0,224.0,224.0,Z012,Z5,,,1.0,,3000.0,3000.0,5300384430.0,0.0,1.0,70.0,00,ST,0.0,1462,60036888,718702,,0,0,0,0,F,,228,228.0,Z010,Y2,5910,197483,100,E13,2000,,5300545210.0,0.0,1,28,010102000,ST,0.17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,,,,,,,,,,1463,0,0,0,0,0,1,1,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,18427.0,60064967,708008.0,,0.0,,,,F,,996.0,203.0,Z008,Y2,,,100.0,E11,2000.0,,5300449567.0,0.0,1.0,999.0,520200000,ST,0.0,1463,00393792,701948,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,1,E12,2000,,5300093665.0,0.0,1,30,530104000,KG,0.8859999999999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,,,,,,,,,,1464,0,0,0,0,0,1,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,971.0,24943216,2000.0,,0.0,,,,F,40.0,224.0,224.0,Z012,Z4,,,100.0,,3000.0,3000.0,5300256348.0,0.0,1.0,42.0,010102000,ST,0.0,1464,30088400,1900,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,1,E11,2000,,5300118315.0,0.0,1,5,010401000,ST,0.218938967702234,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,,,,,,,,,,1465,0,0,0,100,4702,100,1,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5140.0,00120831,705086.0,,0.0,,,,F,,208.0,208.0,Z010,Y2,200.0,38021.0,1.0,E12,2800.0,,5300170711.0,0.0,1.0,42.0,070400000,ST,0.0,1465,60013602,702590,,0,0,0,0,F,,203,203.0,Z008,Y6,100,4702,100,E11,2100,,5300367992.0,0.0,1,14,520100000,ST,0.19375,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,,,,,,,,,,1466,0,0,0,0,0,1,1,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2238.0,30133000,2000.0,,0.0,,,,F,,996.0,998.0,Z012,EX,,,1.0,,3000.0,3000.0,5300269616.0,0.0,1.0,3.0,10402000,ST,0.0,1466,24249200,2000,,0,0,0,0,F,40.0,252,252.0,Z012,Z4,0,0,1,,3000,3000.0,5300243938.0,0.0,1,999,550100000,ST,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,,,,,,,,,,1467,0,0,0,0,0,100,1,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7971.0,34530512,1000.0,,0.0,,,,F,,991.0,991.0,Z008,TB,,,1.0,,2000.0,,5300043342.0,0.0,1.0,28.0,010304000,ST,0.0,1467,60064630,715932,,0,0,0,0,F,,996,998.0,Z001,Z1,0,0,100,,2100,,5300460497.0,0.0,1,999,140600000,ST,0.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,,,,,,,,,,1468,0,0,0,0,0,100,1,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,14578.0,00270091,701027.0,,0.0,,,,F,,206.0,206.0,Z001,Z1,,,1.0,,2000.0,,5300007325.0,0.0,1.0,14.0,130000000,ST,1.0,1468,24775728UB,2000,,0,0,0,0,F,40.0,216,216.0,Z012,Z1,0,0,100,,3000,3000.0,5300254071.0,0.0,1,999,10102000,ST,0.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,,,,,,,,,,1469,0,0,0,0,0,1,1,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4527.0,00130901,703334.0,,0.0,,,,F,,203.0,203.0,Z010,Y5,,,1.0,E14,2000.0,,5300075067.0,0.0,1.0,35.0,070200000,ST,0.0,1469,60007862,2000,,0,0,0,0,F,40.0,252,252.0,Z012,Z1,0,0,1,,3000,3000.0,5300355828.0,0.0,1,999,00,ST,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,,,,,,,,,,1470,0,0,0,0,0,1,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10777.0,00260167,701340.0,,0.0,,,,F,,208.0,208.0,Z001,Y2,,,1.0,E13,2000.0,,5300006653.0,0.0,1.0,49.0,090300000,ST,0.0,1470,36033200,1900,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,1,E11,2000,,5300108670.0,0.0,1,5,010102000,ST,0.218938967702234,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,,,,,,,,,,1471,0,0,0,0,0,1,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15057.0,01211902,2000.0,,0.0,,,,F,40.0,989.0,989.0,Z012,Z1,,,100.0,,3000.0,3000.0,5300222239.0,0.0,1.0,999.0,10502000,ST,0.0,1471,23434208,701263,,0,0,0,0,F,,223,223.0,Z001,Z1,0,0,1,,2100,,5300028490.0,0.0,1,21,010102000,ST,0.05,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,,,,,,,,,,1472,0,0,0,0,0,1,0,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.0,04002307,706831.0,,0.0,,,,F,,206.0,206.0,Z001,Z1,,,1.0,,2100.0,,5300106491.0,0.0,1.0,14.0,070600000,ST,1.0,1472,60085096,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300548460.0,0.0,0,999,00,ST,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,,,,,,,,,,1473,0,0,0,50,11802,1,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4824.0,00370728,706261.0,,0.0,,,,F,,272.0,272.0,Z012,Y6,41210.0,10368.0,100.0,E13,3000.0,,,,1.0,7.0,140100000,ST,0.0,1473,00190314,709277,,0,0,0,0,F,,203,203.0,Z002,Y9,50,11802,1,E15,2000,,5300367757.0,0.0,1,21,110500000,ST,0.33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,,,,,,,,,,1474,4,4,60,14820,219883,100,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,17027.0,24403600UB,2000.0,,0.0,,,,F,40.0,223.0,223.0,Z012,Y9,,,1.0,E13,3000.0,3000.0,5300246294.0,0.0,1.0,56.0,10403000,ST,0.0,1474,24047006,701806,5500002438.0,10,4,4,60,F,,708,708.0,Z008,V5,14820,219883,100,E98,2000,,5300195404.0,0.0,2,4,60100000,ST,0.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,,,,,,,,,,1475,0,0,0,0,0,1,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,11012.0,60022711,2000.0,,0.0,,,,F,40.0,224.0,224.0,Z012,Z1,,,1.0,,3000.0,3000.0,5300375707.0,0.0,1.0,999.0,00,ST,0.0,1475,28188300,2100,,0,0,0,0,F,41.0,228,228.0,Z011,Z6,0,0,1,,2000,3000.0,5300198909.0,0.0,2,3,010401000,ST,0.0685376184198535,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,,,,,,,,,,1476,0,0,0,0,0,100,1,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10968.0,36020258,1900.0,,0.0,,,,F,,206.0,206.0,Z001,Y4,,,1.0,E11,2000.0,,5300109212.0,0.0,1.0,5.0,010102000,ST,0.0,1476,60021515,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,100,,3000,3000.0,5300374136.0,0.0,1,29,00,ST,0.3663333333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,,,,,,,,,,1477,0,0,0,0,0,1,1,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5915.0,24418001UB,707587.0,,0.0,,,,F,,202.0,202.0,Z010,Z3,,,1.0,,2100.0,,5300151339.0,0.0,1.0,168.0,40100000,ST,1.0,1477,60089643,707808,,0,0,0,0,F,,217,217.0,Z001,Z1,0,0,1,,2000,,5300468712.0,0.0,1,84,080400000,ST,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,,,,,,,,,,1478,0,0,0,0,0,1,1,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,11368.0,60115863,701230.0,,0.0,,,,F,,215.0,215.0,Z001,Z0,250.0,240.0,100.0,,2000.0,,5300533348.0,0.0,1.0,999.0,080600000,ST,0.0,1478,25021006,2000,,0,0,0,0,F,,990,990.0,Z012,Z4,0,0,1,,3000,3000.0,5300257320.0,0.0,1,999,10102000,ST,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,,,,,,,,,,1479,0,0,0,100,749,1,1,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5058.0,01242301,700230.0,,0.0,,,,F,,212.0,212.0,Z001,Y4,10.0,453.0,100.0,E14,2000.0,,5300140560.0,0.0,1.0,56.0,100202000,ST,0.0,1479,496204,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,100,749,1,,3000,3000.0,5300294140.0,0.0,1,30,131500000,ST,0.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,,,,,,,,,,1480,0,0,0,0,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,12807.0,95193627,2000.0,,0.0,,,,F,40.0,989.0,989.0,Z012,Z1,,,1.0,,3000.0,3000.0,5300313644.0,0.0,1.0,999.0,060200000,ST,0.0,1480,24046000UB,1000,,0,0,0,0,F,,991,991.0,Z001,Z1,0,0,1,,2000,,5300195509.0,0.0,1,3,10401000,ST,0.2132805427938091,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,,,,,,,,,,1481,0,0,0,0,0,100,1,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,15403.0,95070360,702225.0,,0.0,,,,F,,221.0,221.0,Z001,Z7,,,1.0,,2000.0,,5300055645.0,0.0,1.0,28.0,010103000,ST,0.0,1481,36067708,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300291675.0,0.0,1,999,0,ST,0.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,,,,,,,,,,1482,0,0,0,8560,3055076,1,1,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,18470.0,00385761,708008.0,,0.0,,,,F,,703.0,703.0,Z008,Y2,50.0,296.0,100.0,E11,2000.0,,5300126947.0,0.0,1.0,14.0,120000000,ST,0.0,1482,95172157,709963,,0,0,0,0,F,,228,228.0,Z012,Z1,8560,3055076,1,,3000,,5300171593.0,0.0,1,56,010502000,ST,0.5975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,,,,,,,,,,1483,0,0,0,0,0,100,1,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,12036.0,82022407,700000.0,,0.0,,,,F,,723.0,723.0,Z001,X3,,,100.0,E20,2000.0,,5300112005.0,0.0,1.0,56.0,010502000,ST,0.0,1483,23094004,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300230641.0,0.0,1,999,010102000,ST,0.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,,,,,,,,,,1484,0,0,0,0,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.0,00385652,708008.0,,0.0,,,,F,,703.0,703.0,Z008,Y2,730.0,22922.0,100.0,E11,2000.0,,5300178782.0,0.0,1.0,14.0,120000000,ST,0.0,1484,00310101,2000,,0,0,0,0,F,40.0,208,208.0,Z008,Z2,0,0,1,,2100,2100.0,5300207868.0,0.0,1,3,110600000,ST,0.2132805427938091,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,,,,,,,,,,1485,0,0,0,4860,917,100,1,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3978.0,60066493,700222.0,,0.0,,,,F,,272.0,272.0,Z012,Y5,50.0,1655.0,100.0,E11,3000.0,,5300450134.0,0.0,1.0,14.0,071000000,ST,0.0,1485,00371194,700020,,0,0,0,0,F,,208,208.0,Z011,X4,4860,917,100,E20,3000,,5300150881.0,0.0,1,14,140100000,ST,0.2257142857142857,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,,,,,,,,,,1486,0,0,0,8010,9424,100,1,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,8941.0,60068751,700348.0,,0.0,,,,F,,233.0,233.0,Z001,Z1,7220.0,14096.0,100.0,,2000.0,,5300476858.0,0.0,1.0,42.0,060000000,ST,0.0,1486,31014903,711636,,0,0,0,0,F,,211,211.0,Z012,Y2,8010,9424,100,E14,3000,,5300188659.0,0.0,1,28,010502000,ST,0.0975,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,,,,,,,,,,1487,0,0,0,0,0,1,15,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8051.0,00100618,700222.0,,0.0,,,,F,,208.0,208.0,Z011,Y9,,,100.0,E11,2100.0,,5300089700.0,0.0,1.0,21.0,070900000,ST,1.0,1487,00340609,714785,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2000,,5300425721.0,0.0,15,21,080400000,ST,0.19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,,,,,,,,,,1488,0,0,0,0,0,1,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7652.0,23033502UB,701317.0,,0.0,,,,F,,211.0,211.0,Z010,Y4,,,1.0,E12,2100.0,,5300064133.0,0.0,1.0,28.0,10100000,ST,1.0,1488,60049127,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300414089.0,0.0,1,15,00,ST,0.0117391304347826,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,,,,,,,,,,1489,28,28,112,50,2862,100,1,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,657.0,35182902UB,2000.0,,0.0,,,,F,40.0,223.0,223.0,Z012,Z7,,,100.0,,3000.0,3000.0,5300288249.0,0.0,1.0,42.0,10102000,ST,0.0,1489,60049524,702686,5500007716.0,10,28,28,112,F,,715,715.0,Z003,Y6,50,2862,100,E13,2000,,5300413807.0,0.0,1,84,80100000,ST,0.7866666666666666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,,,,,,,,,,1490,0,0,0,30,35088,1,1,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,17410.0,21261404,702225.0,,0.0,,,,F,,221.0,221.0,Z001,Z7,350.0,7911.0,1.0,,2000.0,,5300036209.0,0.0,1.0,28.0,010102000,ST,0.0,1490,23796500,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z5,30,35088,1,,3000,3000.0,5300198060.0,0.0,1,42,010401000,ST,0.4730555555555555,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
